,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker3,diabolo_red:Marker3,diabolo_red:Marker3
,,"F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","C5590","C5590","C5590","C56F0","C56F0","C56F0","C54F0","C54F0","C54F0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
64,0.533333,,,,,,,,0.646904,0.664250,-0.259905,-0.269696,-0.009234,0.069754,0.050286,,,,,,,,0.027194,0.071073,0.025072,-0.022324,0.070187,0.019480,-0.032575,0.068000,0.106306
65,0.541667,,,,,,,,0.646898,0.664262,-0.259865,-0.269720,-0.009233,0.069749,0.050283,,,,,,,,0.027194,0.071071,0.025070,-0.022320,0.070184,0.019477,-0.032575,0.067988,0.106301
66,0.550000,,,,,,,,0.646863,0.664323,-0.259954,-0.269569,-0.009231,0.069750,0.050285,,,,,,,,0.027196,0.071076,0.025078,-0.022313,0.070173,0.019474,-0.032578,0.068002,0.106305
67,0.558333,,,,,,,,0.646860,0.664324,-0.260002,-0.269526,-0.009227,0.069739,0.050278,,,,,,,,0.027198,0.071060,0.025069,-0.022309,0.070157,0.019466,-0.032572,0.067992,0.106297
68,0.566667,,,,,,,,0.646800,0.664361,-0.259931,-0.269648,-0.009231,0.069748,0.050280,,,,,,,,0.027188,0.071085,0.025077,-0.022319,0.070182,0.019475,-0.032568,0.067985,0.106294
69,0.575000,,,,,,,,0.646838,0.664312,-0.259884,-0.269724,-0.009230,0.069745,0.050282,,,,,,,,0.027194,0.071071,0.025077,-0.022322,0.070180,0.019473,-0.032564,0.067980,0.106298
70,0.583333,,,,,,,,0.646849,0.664325,-0.259990,-0.269563,-0.009232,0.069752,0.050284,,,,,,,,0.027192,0.071079,0.025080,-0.022317,0.070174,0.019473,-0.032575,0.068009,0.106303
71,0.591667,,,,,,,,0.646894,0.664270,-0.259926,-0.269653,-0.009234,0.069758,0.050288,,,,,,,,0.027188,0.071079,0.025083,-0.022323,0.070191,0.019483,-0.032572,0.068005,0.106303
72,0.600000,,,,,,,,0.646849,0.664307,-0.259887,-0.269707,-0.009236,0.069760,0.050288,,,,,,,,0.027184,0.071089,0.025088,-0.022327,0.070195,0.019485,-0.032569,0.067996,0.106293
73,0.608333,,,,,,,,0.646763,0.664397,-0.259970,-0.269611,-0.009228,0.069748,0.050284,,,,,,,,0.027192,0.071082,0.025084,-0.022313,0.070169,0.019474,-0.032560,0.067984,0.106295
74,0.616667,,,,,,,,0.646781,0.664343,-0.259880,-0.269787,-0.009227,0.069747,0.050284,,,,,,,,0.027188,0.071082,0.025079,-0.022321,0.070190,0.019481,-0.032553,0.067972,0.106296
75,0.625000,,,,,,,,0.646777,0.664379,-0.259932,-0.269658,-0.009227,0.069751,0.050284,,,,,,,,0.027194,0.071086,0.025079,-0.022312,0.070178,0.019478,-0.032566,0.067989,0.106299
