,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left:Marker1,stick_left:Marker1,stick_left:Marker1,stick_right:Marker1,stick_right:Marker1,stick_right:Marker1,stick_left:Marker2,stick_left:Marker2,stick_left:Marker2,stick_right:Marker2,stick_right:Marker2,stick_right:Marker2,stick_left:Marker3,stick_left:Marker3,stick_left:Marker3,stick_left:Marker4,stick_left:Marker4,stick_left:Marker4,stick_right:Marker4,stick_right:Marker4,stick_right:Marker4,Unlabeled 1021,Unlabeled 1021,Unlabeled 1021,Unlabeled 1022,Unlabeled 1022,Unlabeled 1022,Unlabeled 1025,Unlabeled 1025,Unlabeled 1025,Unlabeled 1026,Unlabeled 1026,Unlabeled 1026,Unlabeled 1028,Unlabeled 1028,Unlabeled 1028,Unlabeled 1029,Unlabeled 1029,Unlabeled 1029,Unlabeled 1030,Unlabeled 1030,Unlabeled 1030,Unlabeled 1032,Unlabeled 1032,Unlabeled 1032
,,"554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","C35D0","C35D0","C35D0","C3640","C3640","C3640","C35F0","C35F0","C35F0","C3700","C3700","C3700","C36A0","C36A0","C36A0","C3680","C3680","C3680","C35B0","C35B0","C35B0","C3650","C3650","C3650","C3670","C3670","C3670","C36D0","C36D0","C36D0","C36E0","C36E0","C36E0","C3620","C3620","C3620","C3660","C3660","C3660","C36F0","C36F0","C36F0","C3710","C3710","C3710"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
464,3.866667,0.675482,0.701937,0.138762,0.178199,0.001300,-0.091966,0.034772,0.016863,-0.080017,0.071166,,,,-0.054736,-0.090428,0.038503,,,,-0.003833,-0.098673,0.015155,0.046904,-0.098714,0.014304,,,,0.562531,-0.457975,0.055133,0.514108,-0.438389,0.009756,,,,,,,,,,,,,,,,,,
465,3.875000,0.674420,0.702200,0.140299,0.179972,0.001297,-0.091928,0.034814,0.016659,-0.079918,0.071285,,,,-0.054750,-0.090492,0.038282,,,,-0.003727,-0.098661,0.015161,0.046996,-0.098575,0.014599,,,,0.562528,-0.457963,0.055144,0.514100,-0.438373,0.009764,,,,,,,,,,,,,,,,,,
466,3.883333,0.673365,0.702458,0.141949,0.181614,0.001293,-0.091892,0.034856,0.016465,-0.079848,0.071397,,,,-0.054781,-0.090568,0.038057,,,,-0.003629,-0.098644,0.015178,0.047109,-0.098465,0.014843,,,,0.562532,-0.457969,0.055129,0.514090,-0.438370,0.009767,,,,,,,,,,,,,,,,,,
467,3.891667,0.672436,0.702646,0.143483,0.183116,0.001295,-0.091878,0.034882,0.016297,-0.079806,0.071484,,,,-0.054801,-0.090653,0.037839,,,,-0.003536,-0.098648,0.015179,0.047226,-0.098398,0.015052,,,,0.562525,-0.457965,0.055135,0.514104,-0.438386,0.009757,,,,,,,,,,,,,,,,,,
468,3.900000,0.671560,0.702761,0.145174,0.184551,0.001295,-0.091876,0.034901,0.016106,-0.079793,0.071568,,,,-0.054822,-0.090751,0.037595,,,,-0.003447,-0.098636,0.015181,0.047337,-0.098326,0.015283,,,,0.562531,-0.457981,0.055137,0.514096,-0.438394,0.009756,,,,,,,,,,,,,,,,,,
469,3.908333,0.670712,0.702826,0.146835,0.186067,0.001289,-0.091877,0.034922,0.015919,-0.079762,0.071654,,,,-0.054837,-0.090842,0.037355,,,,-0.003367,-0.098623,0.015192,0.047429,-0.098282,0.015518,,,,0.562528,-0.457979,0.055133,0.514100,-0.438380,0.009758,,,,,,,,,,,,,,,,,,
470,3.916667,0.670049,0.702810,0.148163,0.187460,0.001268,-0.091859,0.034949,0.015744,-0.079716,0.071725,,,,-0.054877,-0.090855,0.037188,,,,-0.003315,-0.098608,0.015202,0.047478,-0.098219,0.015720,,,,0.562544,-0.457998,0.055122,0.514102,-0.438377,0.009764,,,,,,,,,,,,,,,,,,
471,3.925000,0.669542,0.702758,0.149163,0.188666,0.001242,-0.091845,0.034962,0.015597,-0.079684,0.071770,,,,-0.054912,-0.090880,0.037029,,,,-0.003272,-0.098613,0.015196,0.047519,-0.098196,0.015861,,,,0.562538,-0.457978,0.055126,0.514102,-0.438378,0.009759,,,,,,,,,,,,,,,,,,
472,3.933333,0.669031,0.702755,0.150146,0.189707,0.001219,-0.091852,0.034967,0.015451,-0.079682,0.071822,,,,-0.054937,-0.090936,0.036870,,,,-0.003218,-0.098644,0.015185,0.047549,-0.098165,0.015993,,,,0.562531,-0.457967,0.055131,0.514091,-0.438373,0.009763,,,,,,,,,,,,,,,,,,
473,3.941667,0.668598,0.702662,0.151245,0.190703,0.001190,-0.091847,0.034984,0.015288,-0.079670,0.071883,,,,-0.054984,-0.090942,0.036728,,,,-0.003182,-0.098629,0.015199,0.047589,-0.098124,0.016159,,,,0.562530,-0.457981,0.055133,0.514102,-0.438380,0.009768,,,,,,,,,,,,,,,,,,
474,3.950000,0.668109,0.702568,0.152509,0.191753,0.001159,-0.091824,0.035007,0.015119,-0.079640,0.071944,,,,-0.055026,-0.090974,0.036559,,,,-0.003137,-0.098580,0.015209,0.047637,-0.098063,0.016348,,,,0.562531,-0.457973,0.055136,0.514097,-0.438369,0.009771,,,,,,,,,,,,,,,,,,
475,3.958333,0.667312,0.702620,0.153986,0.193152,0.001140,-0.091811,0.035022,0.014920,-0.079601,0.072017,,,,-0.055038,-0.091060,0.036309,,,,-0.003047,-0.098587,0.015206,0.047704,-0.097992,0.016570,,,,0.562530,-0.457999,0.055132,0.514103,-0.438397,0.009756,,,,,,,,,,,,,,,,,,
476,3.966667,0.666146,0.702796,0.155898,0.194997,0.001125,-0.091807,0.035032,0.014674,-0.079551,0.072109,,,,-0.055047,-0.091196,0.035970,,,,-0.002938,-0.098584,0.015198,0.047785,-0.097890,0.016866,,,,0.562542,-0.457995,0.055127,0.514102,-0.438384,0.009758,,,,,,,,,,,,,,,,,,
477,3.975000,0.664980,0.702846,0.157946,0.197136,0.001090,-0.091768,0.035053,0.014388,-0.079452,0.072211,,,,-0.055096,-0.091228,0.035649,,,,-0.002849,-0.098543,0.015194,0.047853,-0.097767,0.017191,,,,0.562537,-0.457973,0.055137,0.514105,-0.438386,0.009759,,,,,,,,,,,,,,,,,,
478,3.983333,0.663929,0.702773,0.160126,0.199169,0.001050,-0.091732,0.035072,0.014087,-0.079423,0.072303,,,,-0.055138,-0.091277,0.035337,,,,-0.002759,-0.098545,0.015178,0.047955,-0.097648,0.017492,,,,0.562541,-0.457973,0.055127,0.514118,-0.438410,0.009746,,,,,,,,,,,,,,,,,,
479,3.991667,0.662692,0.702885,0.162583,0.200896,0.001021,-0.091734,0.035066,0.013813,-0.079434,0.072378,,,,-0.055146,-0.091451,0.034970,,,,-0.002664,-0.098551,0.015138,0.048044,-0.097524,0.017752,,,,0.562537,-0.457968,0.055132,0.514111,-0.438388,0.009753,,,,,,,,,,,,,,,,,,
480,4.000000,0.661516,0.702976,0.164872,0.202580,0.001001,-0.091750,0.035042,0.013576,-0.079429,0.072436,,,,-0.055152,-0.091589,0.034606,,,,-0.002589,-0.098541,0.015105,0.048143,-0.097465,0.017978,,,,0.562524,-0.457962,0.055134,0.514095,-0.438373,0.009762,,,,,,,,,,,,,,,,,,
481,4.008333,0.660553,0.702905,0.166723,0.204445,0.000972,-0.091741,0.035035,0.013327,-0.079366,0.072506,,,,-0.055199,-0.091636,0.034319,,,,-0.002527,-0.098518,0.015080,0.048235,-0.097407,0.018239,,,,0.562517,-0.457956,0.055142,0.514103,-0.438374,0.009754,,,,,,,,,,,,,,,,,,
482,4.016667,0.659541,0.702896,0.168516,0.206265,0.000934,-0.091720,0.035039,0.013072,-0.079315,0.072575,,,,-0.055235,-0.091725,0.034029,,,,-0.002467,-0.098498,0.015056,0.048303,-0.097316,0.018496,,,,0.562541,-0.457982,0.055127,0.514100,-0.438379,0.009756,,,,,,,,,,,,,,,,,,
483,4.025000,0.658283,0.703059,0.170618,0.207995,0.000906,-0.091722,0.035025,0.012801,-0.079298,0.072627,,,,-0.055221,-0.091905,0.033673,,,,-0.002380,-0.098472,0.015022,0.048390,-0.097231,0.018739,,,,0.562525,-0.457958,0.055151,0.514098,-0.438374,0.009766,,,,,,,,,,,,,,,,,,
484,4.033333,0.657105,0.703024,0.172998,0.209863,0.000884,-0.091742,0.034996,0.012525,-0.079317,0.072680,,,,-0.055234,-0.092034,0.033267,,,,-0.002288,-0.098467,0.014984,0.048498,-0.097183,0.019004,,,,0.562537,-0.457979,0.055144,0.514097,-0.438375,0.009764,,,,,,,,,,,,,,,,,,
485,4.041667,0.656188,0.702733,0.175508,0.211617,0.000851,-0.091735,0.034985,0.012248,-0.079331,0.072749,,,,-0.055275,-0.092074,0.032925,,,,-0.002200,-0.098422,0.014970,0.048569,-0.097078,0.019297,,,,0.562532,-0.457967,0.055150,0.514097,-0.438374,0.009765,,,,,,,,,,,,,,,,,,
486,4.050000,0.655079,0.702649,0.177845,0.213372,0.000812,-0.091706,0.034990,0.011964,-0.079279,0.072803,,,,-0.055292,-0.092182,0.032607,,,,-0.002114,-0.098355,0.014954,0.048631,-0.096957,0.019603,,,,0.562527,-0.457972,0.055138,0.514092,-0.438368,0.009769,,,,,,,,,,,,,,,,,,
487,4.058333,0.653739,0.702813,0.179828,0.215271,0.000777,-0.091684,0.034988,0.011699,-0.079207,0.072860,,,,-0.055286,-0.092317,0.032277,,,,-0.002033,-0.098331,0.014939,0.048675,-0.096857,0.019863,,,,0.562539,-0.457982,0.055129,0.514091,-0.438366,0.009768,,,,,,,,,,,,,,,,,,
488,4.066667,0.652635,0.702787,0.181843,0.217003,0.000750,-0.091683,0.034973,0.011449,-0.079213,0.072903,,,,-0.055293,-0.092414,0.031948,,,,-0.001951,-0.098307,0.014909,0.048752,-0.096800,0.020099,,,,0.562528,-0.457961,0.055143,0.514098,-0.438369,0.009767,,,,,,,,,,,,,,,,,,
489,4.075000,0.651829,0.702540,0.184001,0.218402,0.000717,-0.091665,0.034967,0.011215,-0.079225,0.072962,,,,-0.055328,-0.092431,0.031660,,,,-0.001879,-0.098275,0.014907,0.048801,-0.096681,0.020337,,,,0.562533,-0.457966,0.055137,0.514116,-0.438393,0.009758,,,,,,,,,,,,,,,,,,
490,4.083333,0.650916,0.702404,0.186206,0.219690,0.000681,-0.091634,0.034975,0.010971,-0.079224,0.073018,,,,-0.055345,-0.092487,0.031388,,,,-0.001800,-0.098253,0.014897,0.048841,-0.096524,0.020608,,,,0.562537,-0.457969,0.055137,0.514109,-0.438382,0.009763,,,,,,,,,,,,,,,,,,
491,4.091667,0.649587,0.702474,0.188446,0.221482,0.000650,-0.091619,0.034981,0.010682,-0.079176,0.073084,,,,-0.055326,-0.092645,0.031023,,,,-0.001718,-0.098222,0.014890,0.048908,-0.096418,0.020928,,,,0.562538,-0.457980,0.055132,0.514114,-0.438399,0.009757,,,,,,,,,,,,,,,,,,
492,4.100000,0.648176,0.702465,0.190667,0.223732,0.000622,-0.091613,0.034983,0.010367,-0.079124,0.073151,,,,-0.055310,-0.092762,0.030650,,,,-0.001625,-0.098201,0.014875,0.049005,-0.096351,0.021252,,,,0.562532,-0.457998,0.055122,0.514111,-0.438388,0.009761,,,,,,,,,,,,,,,,,,
493,4.108333,0.647106,0.702236,0.192811,0.225702,0.000585,-0.091580,0.034992,0.010085,-0.079079,0.073233,,,,-0.055335,-0.092770,0.030347,,,,-0.001561,-0.098156,0.014874,0.049078,-0.096238,0.021531,,,,0.562508,-0.457936,0.055155,0.514097,-0.438379,0.009762,,,,,,,,,,,,,,,,,,
494,4.116667,0.646129,0.702035,0.194876,0.227350,0.000559,-0.091555,0.035001,0.009854,-0.079066,0.073293,,,,-0.055321,-0.092857,0.030045,,,,-0.001495,-0.098119,0.014874,0.049159,-0.096156,0.021798,,,,0.562534,-0.457968,0.055133,0.514092,-0.438354,0.009771,,,,,,,,,,,,,,,,,,
495,4.125000,0.644623,0.702223,0.196228,0.229868,0.000631,-0.091622,0.035030,0.009657,-0.079067,0.073336,,,,-0.055286,-0.092994,0.029760,,,,,,,0.049233,-0.096106,0.022035,,,,0.562529,-0.457963,0.055136,0.514090,-0.438351,0.009771,,,,,,,,,,,,,,,,,,
496,4.133333,0.643324,0.702372,0.197506,0.231946,0.000674,-0.091671,0.035050,0.009461,-0.079051,0.073380,,,,-0.055263,-0.093093,0.029521,,,,,,,0.049295,-0.096048,0.022252,,,,0.562520,-0.457947,0.055150,0.514096,-0.438366,0.009770,,,,,,,,,,,,,,,,,,
497,4.141667,0.642319,0.702302,0.198964,0.233692,0.000660,-0.091668,0.035060,0.009218,-0.078991,0.073446,,,,-0.055257,-0.093151,0.029258,,,,,,,0.049363,-0.095996,0.022491,,,,0.562514,-0.457942,0.055153,0.514078,-0.438334,0.009786,,,,,,,,,,,,,,,,,,
498,4.150000,0.641331,0.702072,0.200828,0.235496,0.000633,-0.091628,0.035077,0.008940,-0.078939,0.073514,,,,-0.055255,-0.093161,0.028965,,,,,,,0.049429,-0.095874,0.022780,,,,0.562530,-0.457967,0.055141,0.514080,-0.438328,0.009786,,,,,,,,,,,,,,,,,,
499,4.158333,0.639950,0.702035,0.203251,0.237277,0.000620,-0.091598,0.035075,0.008671,-0.078925,0.073554,,,,-0.055207,-0.093311,0.028581,,,,,,,0.049488,-0.095705,0.023095,,,,0.562524,-0.457961,0.055141,0.514096,-0.438365,0.009761,,,,,,,,,,,,,,,,,,
500,4.166667,0.638311,0.702203,0.205826,0.238968,0.000614,-0.091587,0.035068,0.008420,-0.078919,0.073593,,,,-0.055164,-0.093474,0.028225,,,,,,,0.049528,-0.095526,0.023416,,,,0.562536,-0.457966,0.055138,0.514097,-0.438360,0.009767,,,,,,,,,,,,,,,,,,
501,4.175000,0.636936,0.702164,0.208060,0.240809,0.000593,-0.091572,0.035082,0.008132,-0.078884,0.073658,,,,-0.055147,-0.093546,0.027921,,,,,,,0.049581,-0.095431,0.023729,,,,0.562537,-0.457956,0.055146,0.514100,-0.438361,0.009776,,,,,,,,,,,,,,,,,,
502,4.183333,0.635835,0.701938,0.210106,0.242595,0.000552,-0.091530,0.035110,0.007849,-0.078834,0.073723,,,,-0.055158,-0.093565,0.027649,,,,,,,0.049613,-0.095300,0.024032,,,,0.562527,-0.457959,0.055136,0.514105,-0.438379,0.009769,,,,,,,,,,,,,,,,,,
503,4.191667,0.634790,0.701799,0.211883,0.244184,0.000525,-0.091516,0.035119,0.007631,-0.078824,0.073765,,,,-0.055125,-0.093664,0.027383,,,,,,,0.049649,-0.095241,0.024252,,,,0.562536,-0.457980,0.055129,0.514097,-0.438363,0.009776,,,,,,,,,,,,,,,,,,
504,4.200000,0.633947,0.701761,0.213010,0.245498,0.000515,-0.091541,0.035115,0.007494,-0.078821,0.073784,,,,-0.055109,-0.093753,0.027206,,,,,,,0.049680,-0.095241,0.024391,,,,0.562532,-0.457967,0.055130,0.514100,-0.438361,0.009767,,,,,,,,,,,,,,,,,,
505,4.208333,0.633420,0.701752,0.213700,0.246284,0.000501,-0.091553,0.035120,0.007413,-0.078815,0.073800,,,,-0.055113,-0.093788,0.027120,,,,,,,0.049673,-0.095204,0.024496,,,,0.562516,-0.457959,0.055145,0.514095,-0.438358,0.009777,,,,,,,,,,,,,,,,,,
506,4.216667,0.633106,0.701741,0.214182,0.246703,0.000482,-0.091544,0.035138,0.007346,-0.078804,0.073820,,,,-0.055125,-0.093796,0.027082,,,,,,,0.049666,-0.095171,0.024578,,,,0.562508,-0.457944,0.055151,0.514095,-0.438355,0.009781,,,,,,,,,,,,,,,,,,
507,4.225000,0.632700,0.701691,0.214857,0.247299,0.000460,-0.091529,0.035154,0.007229,-0.078786,0.073837,,,,-0.055126,-0.093818,0.026965,,,,,,,0.049665,-0.095116,0.024716,,,,0.562531,-0.457965,0.055145,0.514104,-0.438368,0.009764,,,,,,,,,,,,,,,,,,
508,4.233333,0.631843,0.701654,0.216192,0.248430,0.000443,-0.091520,0.035163,0.007031,-0.078773,0.073875,,,,-0.055098,-0.093910,0.026721,,,,,,,0.049693,-0.095025,0.024948,,,,0.562533,-0.457969,0.055142,0.514100,-0.438354,0.009769,,,,,,,,,,,,,,,,,,
509,4.241667,0.630912,0.701515,0.217599,0.249955,0.000421,-0.091508,0.035179,0.006811,-0.078727,0.073920,,,,-0.055094,-0.093944,0.026507,,,,,,,0.049732,-0.094976,0.025178,,,,0.562526,-0.457971,0.055143,0.514090,-0.438336,0.009780,,,,,,,,,,,,,,,,,,
510,4.250000,0.630004,0.701354,0.218964,0.251500,0.000397,-0.091496,0.035194,0.006594,-0.078695,0.073964,,,,-0.055067,-0.094005,0.026276,,,,,,,0.049763,-0.094912,0.025397,,,,0.562527,-0.457967,0.055137,0.514100,-0.438346,0.009775,,,,,,,,,,,,,,,,,,
511,4.258333,0.628809,0.701321,0.220658,0.253097,0.000386,-0.091509,0.035190,0.006359,-0.078696,0.073996,,,,-0.055019,-0.094153,0.025964,,,,,,,0.049814,-0.094838,0.025633,,,,0.562529,-0.457976,0.055134,0.514087,-0.438343,0.009779,,,,,,,,,,,,,,,,,,
512,4.266667,0.627544,0.701274,0.222476,0.254770,0.000383,-0.091533,0.035186,0.006125,-0.078703,0.074023,,,,-0.054969,-0.094273,0.025685,,,,,,,0.049876,-0.094776,0.025892,,,,0.562532,-0.457965,0.055140,0.514096,-0.438359,0.009774,,,,,,,,,,,,,,,,,,
513,4.275000,0.626308,0.701211,0.224241,0.256431,0.000380,-0.091544,0.035195,0.005908,-0.078689,0.074057,,,,-0.054925,-0.094382,0.025415,,,,,,,0.049926,-0.094688,0.026163,,,,0.562545,-0.457985,0.055132,0.514098,-0.438357,0.009780,,,,,,,,,,,,,,,,,,
514,4.283333,0.625249,0.700962,0.226032,0.258120,0.000367,-0.091527,0.035210,0.005666,-0.078658,0.074096,,,,-0.054896,-0.094405,0.025143,,,,,,,0.049970,-0.094606,0.026445,,,,0.562533,-0.457974,0.055136,0.514113,-0.438374,0.009767,,,,,,,,,,,,,,,,,,
515,4.291667,0.623914,0.700848,0.228014,0.259909,0.000349,-0.091498,0.035218,0.005393,-0.078605,0.074142,,,,-0.054838,-0.094523,0.024812,,,,,,,0.049995,-0.094458,0.026733,,,,0.562534,-0.457978,0.055134,0.514091,-0.438351,0.009777,,,,,,,,,,,,,,,,,,
516,4.300000,0.622525,0.700816,0.229791,0.261755,0.000338,-0.091505,0.035214,0.005154,-0.078591,0.074170,,,,-0.054784,-0.094651,0.024517,,,,,,,0.050046,-0.094414,0.026972,,,,0.562521,-0.457954,0.055145,0.514103,-0.438371,0.009768,,,,,,,,,,,,,,,,,,
517,4.308333,0.621387,0.700799,0.231361,0.263120,0.000335,-0.091516,0.035211,0.004975,-0.078596,0.074187,,,,-0.054734,-0.094749,0.024303,,,,,,,0.050077,-0.094320,0.027166,,,,0.562511,-0.457945,0.055148,0.514085,-0.438337,0.009785,,,,,,,,,,,,,,,,,,
518,4.316667,0.620602,0.700798,0.232573,0.263904,0.000331,-0.091508,0.035220,0.004865,-0.078595,0.074203,,,,-0.054710,-0.094790,0.024191,,,,,,,0.050094,-0.094247,0.027308,,,,0.562529,-0.457954,0.055140,0.514094,-0.438358,0.009771,,,,,,,,,,,,,,,,,,
519,4.325000,0.620192,0.700791,0.233233,0.264303,0.000328,-0.091499,0.035234,0.004821,-0.078592,0.074219,,,,-0.054702,-0.094809,0.024145,,,,,,,0.050102,-0.094212,0.027378,,,,0.562537,-0.457973,0.055141,0.514106,-0.438382,0.009761,,,,,,,,,,,,,,,,,,
520,4.333333,0.619888,0.700814,0.233697,0.264544,0.000331,-0.091484,0.035242,0.004779,-0.078579,0.074225,,,,-0.054680,-0.094822,0.024093,,,,,,,0.050113,-0.094158,0.027437,,,,0.562528,-0.457956,0.055143,0.514097,-0.438358,0.009765,,,,,,,,,,,,,,,,,,
521,4.341667,0.619453,0.700802,0.234366,0.265005,0.000338,-0.091474,0.035247,0.004699,-0.078578,0.074238,,,,-0.054643,-0.094861,0.023982,,,,,,,0.050132,-0.094113,0.027550,,,,0.562530,-0.457956,0.055134,0.514110,-0.438373,0.009772,,,,,,,,,,,,,,,,,,
522,4.350000,0.618912,0.700764,0.235248,0.265588,0.000345,-0.091462,0.035249,0.004614,-0.078569,0.074249,,,,-0.054606,-0.094893,0.023857,,,,,,,0.050150,-0.094041,0.027668,,,,0.562521,-0.457959,0.055143,0.514096,-0.438367,0.009762,,,,,,,,,,,,,,,,,,
523,4.358333,0.618497,0.700639,0.236008,0.266207,0.000355,-0.091449,0.035250,0.004541,-0.078561,0.074257,,,,-0.054580,-0.094899,0.023751,,,,,,,0.050188,-0.094021,0.027763,,,,0.562530,-0.457959,0.055139,0.514107,-0.438362,0.009773,,,,,,,,,,,,,,,,,,
524,4.366667,0.618072,0.700508,0.236713,0.266913,0.000369,-0.091443,0.035246,0.004464,-0.078548,0.074264,,,,-0.054538,-0.094929,0.023620,,,,,,,0.050224,-0.093986,0.027869,,,,0.562533,-0.457967,0.055141,0.514095,-0.438353,0.009781,,,,,,,,,,,,,,,,,,
525,4.375000,0.617458,0.700528,0.237452,0.267624,0.000389,-0.091451,0.035238,0.004392,-0.078547,0.074269,,,,-0.054489,-0.095013,0.023486,,,,,,,0.050263,-0.093947,0.027964,,,,0.562541,-0.457979,0.055139,0.514100,-0.438368,0.009771,,,,,,,,,,,,,,,,,,
526,4.383333,0.616956,0.700601,0.237981,0.268121,0.000405,-0.091454,0.035235,0.004350,-0.078533,0.074276,,,,-0.054453,-0.095045,0.023424,,,,,,,0.050278,-0.093911,0.028021,,,,0.562531,-0.457955,0.055142,0.514103,-0.438376,0.009763,,,,,,,,,,,,,,,,,,
527,4.391667,0.616710,0.700629,0.238285,0.268345,0.000415,-0.091438,0.035240,0.004335,-0.078513,0.074288,,,,-0.054433,-0.095038,0.023399,,,,,,,0.050282,-0.093873,0.028057,,,,0.562545,-0.457986,0.055125,0.514102,-0.438367,0.009772,,,,,,,,,,,,,,,,,,
528,4.400000,0.616547,0.700681,0.238420,0.268462,0.000429,-0.091425,0.035244,0.004343,-0.078499,0.074286,,,,-0.054409,-0.095052,0.023384,,,,,,,0.050297,-0.093852,0.028075,,,,0.562529,-0.457964,0.055136,0.514107,-0.438369,0.009767,,,,,,,,,,,,,,,,,,
529,4.408333,0.616546,0.700682,0.238378,0.268499,0.000445,-0.091421,0.035246,0.004362,-0.078493,0.074291,,,,-0.054397,-0.095033,0.023400,,,,,,,0.050319,-0.093863,0.028065,,,,0.562532,-0.457962,0.055136,0.514101,-0.438366,0.009780,,,,,,,,,,,,,,,,,,
530,4.416667,0.616533,0.700730,0.238329,0.268449,0.000458,-0.091409,0.035257,0.004375,-0.078477,0.074299,,,,-0.054386,-0.095033,0.023425,,,,,,,0.050328,-0.093831,0.028077,,,,0.562537,-0.457959,0.055144,0.514096,-0.438345,0.009780,,,,,,,,,,,,,,,,,,
531,4.425000,0.616399,0.700792,0.238407,0.268525,0.000470,-0.091392,0.035271,0.004369,-0.078451,0.074317,,,,-0.054368,-0.095031,0.023409,,,,,,,0.050342,-0.093802,0.028113,,,,0.562529,-0.457959,0.055131,0.514096,-0.438342,0.009775,,,,,,,,,,,,,,,,,,
532,4.433333,0.616163,0.700840,0.238597,0.268773,0.000486,-0.091384,0.035283,0.004346,-0.078437,0.074335,,,,-0.054330,-0.095057,0.023379,,,,,,,0.050365,-0.093780,0.028160,,,,0.562520,-0.457951,0.055144,0.514102,-0.438355,0.009774,,,,,,,,,,,,,,,,,,
533,4.441667,0.615933,0.700913,0.238750,0.268972,0.000508,-0.091387,0.035291,0.004351,-0.078434,0.074342,,,,-0.054299,-0.095085,0.023363,,,,,,,0.050390,-0.093770,0.028182,,,,0.562531,-0.457981,0.055140,0.514095,-0.438342,0.009782,,,,,,,,,,,,,,,,,,
534,4.450000,0.615803,0.700970,0.238831,0.269049,0.000527,-0.091378,0.035298,0.004360,-0.078414,0.074349,,,,-0.054281,-0.095077,0.023362,,,,,,,0.050407,-0.093742,0.028198,,,,0.562536,-0.457982,0.055133,0.514094,-0.438351,0.009779,,,,,,,,,,,,,,,,,,
535,4.458333,0.615705,0.701022,0.238884,0.269091,0.000546,-0.091369,0.035305,0.004372,-0.078408,0.074355,,,,-0.054257,-0.095088,0.023362,,,,,,,0.050426,-0.093728,0.028213,,,,0.562540,-0.457983,0.055136,0.514102,-0.438355,0.009768,,,,,,,,,,,,,,,,,,
536,4.466667,0.615608,0.701020,0.238987,0.269227,0.000561,-0.091366,0.035306,0.004360,-0.078402,0.074355,,,,-0.054243,-0.095090,0.023331,,,,,,,0.050450,-0.093724,0.028234,,,,0.562530,-0.457947,0.055149,0.514102,-0.438356,0.009774,,,,,,,,,,,,,,,,,,
537,4.475000,0.615333,0.701020,0.239306,0.269572,0.000574,-0.091367,0.035303,0.004312,-0.078393,0.074362,,,,-0.054206,-0.095129,0.023253,,,,,,,0.050469,-0.093699,0.028294,,,,0.562538,-0.457971,0.055134,0.514100,-0.438354,0.009779,,,,,,,,,,,,,,,,,,
538,4.483333,0.615025,0.701007,0.239736,0.269928,0.000579,-0.091357,0.035302,0.004265,-0.078378,0.074366,,,,-0.054192,-0.095129,0.023194,,,,,,,0.050480,-0.093660,0.028348,,,,0.562537,-0.457960,0.055135,0.514106,-0.438370,0.009767,,,,,,,,,,,,,,,,,,
539,4.491667,0.614865,0.700953,0.240060,0.270142,0.000580,-0.091342,0.035303,0.004241,-0.078371,0.074369,,,,-0.054181,-0.095122,0.023162,,,,,,,0.050483,-0.093639,0.028382,,,,0.562530,-0.457952,0.055132,0.514094,-0.438341,0.009776,,,,,,,,,,,,,,,,,,
540,4.500000,0.614794,0.700968,0.240108,0.270223,0.000583,-0.091337,0.035301,0.004245,-0.078362,0.074367,,,,-0.054176,-0.095131,0.023163,,,,,,,0.050487,-0.093639,0.028370,,,,0.562535,-0.457971,0.055130,0.514099,-0.438359,0.009767,,,,,,,,,,,,,,,,,,
541,4.508333,0.614907,0.700978,0.239987,0.270045,0.000585,-0.091335,0.035296,0.004280,-0.078373,0.074354,,,,-0.054187,-0.095106,0.023198,,,,,,,0.050483,-0.093643,0.028334,,,,0.562544,-0.457976,0.055132,0.514111,-0.438360,0.009771,,,,,,,,,,,,,,,,,,
542,4.516667,0.615057,0.700962,0.239806,0.269907,0.000585,-0.091334,0.035293,0.004294,-0.078368,0.074352,,,,-0.054200,-0.095098,0.023212,,,,,,,0.050484,-0.093661,0.028315,,,,0.562547,-0.457985,0.055122,0.514101,-0.438358,0.009770,,,,,,,,,,,,,,,,,,
