,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right:Marker1,stick_right:Marker1,stick_right:Marker1,stick_right:Marker2,stick_right:Marker2,stick_right:Marker2,stick_right:Marker3,stick_right:Marker3,stick_right:Marker3,stick_left:Marker3,stick_left:Marker3,stick_left:Marker3,stick_right:Marker4,stick_right:Marker4,stick_right:Marker4,Unlabeled 1067,Unlabeled 1067,Unlabeled 1067,Unlabeled 1068,Unlabeled 1068,Unlabeled 1068,Unlabeled 1070,Unlabeled 1070,Unlabeled 1070,Unlabeled 1071,Unlabeled 1071,Unlabeled 1071
,,"F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","C3750","C3750","C3750","C3780","C3780","C3780","C3760","C3760","C3760","C3870","C3870","C3870","C3810","C3810","C3810","C37D0","C37D0","C37D0","C3840","C3840","C3840","C37E0","C37E0","C37E0","C37C0","C37C0","C37C0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
42,0.350000,0.206012,-0.093062,-0.718152,-0.658146,0.004903,-0.091143,0.037754,,,,0.049403,-0.091784,0.039214,-0.008766,-0.078492,0.074512,,,,-0.039294,-0.098025,0.012901,,,,,,,,,,,,
43,0.358333,0.206428,-0.092855,-0.718158,-0.658038,0.004913,-0.091121,0.037786,,,,0.049410,-0.091746,0.039287,-0.008785,-0.078463,0.074530,,,,-0.039263,-0.098025,0.012893,,,,,,,,,,,,
44,0.366667,0.207166,-0.092555,-0.718231,-0.657769,0.004937,-0.091120,0.037811,,,,0.049436,-0.091712,0.039371,-0.008823,-0.078447,0.074534,,,,-0.039200,-0.098076,0.012855,,,,,,,,,,,,
45,0.375000,0.207981,-0.092013,-0.718243,-0.657575,0.004953,-0.091108,0.037847,,,,0.049455,-0.091669,0.039491,-0.008886,-0.078431,0.074538,,,,-0.039136,-0.098102,0.012814,,,,,,,,,,,,
46,0.383333,0.208527,-0.091463,-0.718357,-0.657354,0.004961,-0.091088,0.037887,,,,0.049462,-0.091614,0.039595,-0.008938,-0.078423,0.074558,,,,-0.039090,-0.098118,0.012791,,,,,,,,,,,,
47,0.391667,0.208850,-0.091434,-0.718310,-0.657307,0.004958,-0.091067,0.037915,,,,0.049465,-0.091590,0.039643,-0.008966,-0.078387,0.074575,,,,-0.039082,-0.098109,0.012803,,,,,,,,,,,,
48,0.400000,0.208823,-0.091597,-0.718252,-0.657356,0.004953,-0.091051,0.037933,,,,0.049458,-0.091585,0.039649,-0.008960,-0.078362,0.074593,,,,-0.039094,-0.098088,0.012832,,,,,,,,,,,,
49,0.408333,0.208606,-0.091858,-0.718220,-0.657423,0.004936,-0.091036,0.037960,,,,0.049441,-0.091581,0.039649,-0.008947,-0.078340,0.074626,,,,-0.039131,-0.098061,0.012887,,,,,,,,,,,,
50,0.416667,0.208310,-0.092301,-0.718104,-0.657582,0.004910,-0.091006,0.037995,,,,0.049415,-0.091578,0.039645,-0.008932,-0.078296,0.074666,,,,-0.039184,-0.098006,0.012972,,,,,,,,,,,,
51,0.425000,0.207952,-0.092769,-0.718036,-0.657704,0.004890,-0.090990,0.038023,,,,0.049394,-0.091586,0.039624,-0.008904,-0.078267,0.074706,,,,-0.039233,-0.097972,0.013048,,,,,,,,,,,,
52,0.433333,0.207781,-0.093065,-0.717989,-0.657767,0.004893,-0.090988,0.038035,,,,0.049402,-0.091597,0.039609,-0.008877,-0.078254,0.074725,,,,-0.039246,-0.097961,0.013086,,,,,,,,,,,,
53,0.441667,0.208072,-0.092993,-0.717976,-0.657699,0.004901,-0.090984,0.038056,,,,0.049415,-0.091586,0.039651,-0.008897,-0.078239,0.074740,,,,-0.039225,-0.097974,0.013084,,,,,,,,,,,,
54,0.450000,0.208536,-0.092529,-0.718031,-0.657558,0.004898,-0.090966,0.038086,,,,0.049409,-0.091541,0.039741,-0.008951,-0.078231,0.074750,,,,-0.039195,-0.097980,0.013060,,,,,,,,,,,,
55,0.458333,0.209090,-0.092134,-0.718049,-0.657418,0.004897,-0.090952,0.038110,,,,0.049410,-0.091506,0.039821,-0.009007,-0.078216,0.074751,,,,-0.039161,-0.097993,0.013031,,,,,,,,,,,,
56,0.466667,0.209551,-0.091921,-0.718088,-0.657259,0.004905,-0.090954,0.038120,,,,0.049416,-0.091489,0.039866,-0.009040,-0.078209,0.074750,,,,-0.039124,-0.098025,0.013002,,,,,,,,,,,,
57,0.475000,0.209937,-0.091892,-0.717954,-0.657285,0.004910,-0.090968,0.038119,,,,0.049430,-0.091513,0.039886,-0.009066,-0.078199,0.074746,,,,-0.039104,-0.098047,0.012971,,,,,,,,,,,,
58,0.483333,0.210084,-0.091717,-0.718000,-0.657213,0.004901,-0.090974,0.038128,,,,0.049417,-0.091505,0.039913,-0.009092,-0.078212,0.074749,,,,-0.039101,-0.098063,0.012962,,,,,,,,,,,,
59,0.491667,0.210017,-0.091568,-0.718102,-0.657144,0.004878,-0.090957,0.038134,,,,0.049386,-0.091472,0.039927,-0.009113,-0.078212,0.074746,,,,-0.039122,-0.098048,0.012970,,,,,,,,,,,,
60,0.500000,0.210156,-0.091580,-0.718017,-0.657190,0.004870,-0.090973,0.038123,,,,0.049380,-0.091500,0.039918,-0.009134,-0.078216,0.074740,,,,-0.039120,-0.098065,0.012945,,,,,,,,,,,,
61,0.508333,0.210471,-0.091319,-0.717948,-0.657202,0.004859,-0.090981,0.038113,,,,0.049376,-0.091505,0.039944,-0.009181,-0.078221,0.074722,,,,-0.039113,-0.098077,0.012896,,,,,,,,,,,,
62,0.516667,0.210792,-0.090957,-0.717961,-0.657135,0.004845,-0.090987,0.038107,,,,0.049354,-0.091497,0.039980,-0.009232,-0.078236,0.074702,,,,-0.039097,-0.098095,0.012852,,,,,,,,,,,,
63,0.525000,0.211140,-0.090528,-0.718017,-0.657020,0.004831,-0.090979,0.038109,,,,0.049340,-0.091466,0.040031,-0.009287,-0.078240,0.074689,,,,-0.039085,-0.098105,0.012808,,,,,,,,,,,,
64,0.533333,0.211517,-0.090319,-0.718013,-0.656933,0.004822,-0.090979,0.038112,,,,0.049325,-0.091454,0.040068,-0.009326,-0.078234,0.074677,,,,-0.039069,-0.098124,0.012777,,,,,,,,,,,,
65,0.541667,0.211944,-0.090214,-0.717960,-0.656867,0.004821,-0.090990,0.038115,,,,0.049326,-0.091460,0.040099,-0.009363,-0.078228,0.074673,,,,-0.039046,-0.098154,0.012747,,,,,,,,,,,,
66,0.550000,0.212023,-0.090130,-0.717944,-0.656871,0.004810,-0.090986,0.038123,,,,0.049320,-0.091454,0.040116,-0.009384,-0.078224,0.074681,,,,-0.039056,-0.098149,0.012745,,,,,,,,,,,,
67,0.558333,0.212029,-0.090181,-0.717965,-0.656839,0.004796,-0.090960,0.038140,,,,0.049297,-0.091425,0.040132,-0.009391,-0.078196,0.074696,,,,-0.039069,-0.098127,0.012768,,,,,,,,,,,,
68,0.566667,0.211989,-0.090358,-0.717860,-0.656942,0.004785,-0.090952,0.038155,,,,0.049291,-0.091435,0.040134,-0.009393,-0.078175,0.074714,,,,-0.039089,-0.098107,0.012794,,,,,,,,,,,,
69,0.575000,0.211844,-0.090609,-0.717774,-0.657048,0.004769,-0.090943,0.038169,,,,0.049279,-0.091443,0.040127,-0.009387,-0.078156,0.074731,,,,-0.039122,-0.098084,0.012832,,,,,,,,,,,,
70,0.583333,0.211702,-0.090751,-0.717782,-0.657065,0.004767,-0.090939,0.038188,,,,0.049278,-0.091444,0.040129,-0.009375,-0.078152,0.074754,,,,-0.039132,-0.098076,0.012872,,,,,,,,,,,,
