,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,diabolo_green,diabolo_green,diabolo_green,diabolo_green,diabolo_green,diabolo_green,diabolo_green,diabolo_bluewhite,diabolo_bluewhite,diabolo_bluewhite,diabolo_bluewhite,diabolo_bluewhite,diabolo_bluewhite,diabolo_bluewhite,diabolo_green:Marker1,diabolo_green:Marker1,diabolo_green:Marker1,diabolo_green:Marker2,diabolo_green:Marker2,diabolo_green:Marker2,diabolo_green:Marker3,diabolo_green:Marker3,diabolo_green:Marker3
,,"F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","81496661773911EAC7808BD7B5C2AB81","81496661773911EAC7808BD7B5C2AB81","81496661773911EAC7808BD7B5C2AB81","81496661773911EAC7808BD7B5C2AB81","81496661773911EAC7808BD7B5C2AB81","81496661773911EAC7808BD7B5C2AB81","81496661773911EAC7808BD7B5C2AB81","E770B9D79E8C11EAC8808BD7B5C0AD81","E770B9D79E8C11EAC8808BD7B5C0AD81","E770B9D79E8C11EAC8808BD7B5C0AD81","E770B9D79E8C11EAC8808BD7B5C0AD81","E770B9D79E8C11EAC8808BD7B5C0AD81","E770B9D79E8C11EAC8808BD7B5C0AD81","E770B9D79E8C11EAC8808BD7B5C0AD81","C5200","C5200","C5200","C5220","C5220","C5220","C5210","C5210","C5210"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
49,0.408333,,,,,,,,,,,,,,,,,,,,,,0.669557,0.671094,0.234161,0.215626,-0.006700,0.044951,0.049183,,,,,,,,0.004936,0.043792,0.066943,-0.016208,0.044533,0.063436,-0.008835,0.046534,0.017092
50,0.416667,,,,,,,,,,,,,,,,,,,,,,0.669451,0.671207,0.234280,0.215477,-0.006702,0.044956,0.049183,,,,,,,,0.004938,0.043797,0.066945,-0.016209,0.044529,0.063431,-0.008840,0.046548,0.017095
51,0.425000,,,,,,,,,,,,,,,,,,,,,,0.669612,0.671059,0.234184,0.215541,-0.006704,0.044956,0.049184,,,,,,,,0.004937,0.043791,0.066944,-0.016213,0.044536,0.063435,-0.008842,0.046545,0.017095
52,0.433333,,,,,,,,,,,,,,,,,,,,,,0.669356,0.671276,0.234277,0.215560,-0.006701,0.044951,0.049181,,,,,,,,0.004936,0.043798,0.066943,-0.016209,0.044524,0.063429,-0.008834,0.046534,0.017093
53,0.441667,,,,,,,,,,,,,,,,,,,,,,0.669673,0.670969,0.234193,0.215621,-0.006700,0.044951,0.049181,,,,,,,,0.004942,0.043783,0.066945,-0.016212,0.044534,0.063430,-0.008834,0.046541,0.017089
54,0.450000,,,,,,,,,,,,,,,,,,,,,,0.669425,0.671224,0.234241,0.215545,-0.006704,0.044958,0.049186,,,,,,,,0.004930,0.043803,0.066951,-0.016206,0.044533,0.063431,-0.008843,0.046543,0.017099
55,0.458333,,,,,,,,,,,,,,,,,,,,,,0.669799,0.670877,0.234044,0.215681,-0.006706,0.044953,0.049186,,,,,,,,0.004938,0.043783,0.066947,-0.016219,0.044542,0.063436,-0.008844,0.046535,0.017098
56,0.466667,,,,,,,,,,,,,,,,,,,,,,0.669653,0.670998,0.234075,0.215724,-0.006707,0.044954,0.049186,,,,,,,,0.004934,0.043795,0.066947,-0.016220,0.044541,0.063434,-0.008841,0.046532,0.017100
57,0.475000,,,,,,,,,,,,,,,,,,,,,,0.669751,0.670921,0.234078,0.215652,-0.006706,0.044952,0.049181,,,,,,,,0.004936,0.043784,0.066941,-0.016216,0.044538,0.063432,-0.008844,0.046538,0.017092
58,0.483333,,,,,,,,,,,,,,,,,,,,,,0.669421,0.671245,0.234297,0.215434,-0.006709,0.044959,0.049182,,,,,,,,0.004929,0.043802,0.066946,-0.016211,0.044529,0.063428,-0.008851,0.046552,0.017093
59,0.491667,,,,,,,,,,,,,,,,,,,,,,0.669520,0.671116,0.234229,0.215599,-0.006707,0.044961,0.049183,,,,,,,,0.004931,0.043800,0.066946,-0.016218,0.044541,0.063433,-0.008840,0.046546,0.017093
60,0.500000,,,,,,,,,,,,,,,,,,,,,,0.669775,0.670897,0.234068,0.215663,-0.006710,0.044963,0.049181,,,,,,,,0.004934,0.043795,0.066942,-0.016222,0.044551,0.063431,-0.008848,0.046548,0.017093
61,0.508333,,,,,,,,,,,,,,,,,,,,,,0.669817,0.670844,0.234064,0.215701,-0.006706,0.044955,0.049180,,,,,,,,0.004937,0.043785,0.066938,-0.016222,0.044542,0.063432,-0.008839,0.046538,0.017093
62,0.516667,,,,,,,,,,,,,,,,,,,,,,0.669539,0.671108,0.234192,0.215607,-0.006705,0.044948,0.049179,,,,,,,,0.004930,0.043788,0.066939,-0.016210,0.044525,0.063431,-0.008839,0.046532,0.017087
63,0.525000,,,,,,,,,,,,,,,,,,,,,,0.669699,0.670962,0.234151,0.215609,-0.006702,0.044945,0.049182,,,,,,,,0.004940,0.043777,0.066941,-0.016214,0.044528,0.063433,-0.008837,0.046533,0.017096
64,0.533333,,,,,,,,,,,,,,,,,,,,,,0.669692,0.670973,0.234157,0.215589,-0.006705,0.044954,0.049182,,,,,,,,0.004934,0.043789,0.066939,-0.016216,0.044536,0.063433,-0.008841,0.046544,0.017096
65,0.541667,,,,,,,,,,,,,,,,,,,,,,0.669582,0.671064,0.234169,0.215635,-0.006700,0.044942,0.049176,,,,,,,,0.004939,0.043780,0.066934,-0.016210,0.044521,0.063427,-0.008831,0.046523,0.017088
66,0.550000,,,,,,,,,,,,,,,,,,,,,,0.669574,0.671103,0.234272,0.215428,-0.006702,0.044946,0.049179,,,,,,,,0.004941,0.043780,0.066939,-0.016211,0.044519,0.063428,-0.008844,0.046545,0.017092
67,0.558333,,,,,,,,,,,,,,,,,,,,,,0.669235,0.671394,0.234312,0.215529,-0.006704,0.044955,0.049181,,,,,,,,0.004928,0.043810,0.066945,-0.016209,0.044528,0.063430,-0.008838,0.046537,0.017089
68,0.566667,,,,,,,,,,,,,,,,,,,,,,0.669331,0.671282,0.234300,0.215590,-0.006704,0.044959,0.049183,,,,,,,,0.004932,0.043805,0.066948,-0.016213,0.044534,0.063429,-0.008836,0.046543,0.017095
69,0.575000,,,,,,,,,,,,,,,,,,,,,,0.669643,0.671019,0.234190,0.215561,-0.006704,0.044958,0.049184,,,,,,,,0.004939,0.043791,0.066945,-0.016215,0.044539,0.063435,-0.008842,0.046549,0.017096
70,0.583333,,,,,,,,,,,,,,,,,,,,,,0.669595,0.671081,0.234171,0.215538,-0.006700,0.044952,0.049180,,,,,,,,0.004945,0.043789,0.066941,-0.016211,0.044530,0.063429,-0.008839,0.046539,0.017090
71,0.591667,,,,,,,,,,,,,,,,,,,,,,0.669598,0.671062,0.234207,0.215549,-0.006699,0.044947,0.049180,,,,,,,,0.004943,0.043782,0.066940,-0.016212,0.044525,0.063428,-0.008835,0.046535,0.017097
72,0.600000,,,,,,,,,,,,,,,,,,,,,,0.669620,0.671061,0.234132,0.215564,-0.006700,0.044948,0.049178,,,,,,,,0.004941,0.043786,0.066936,-0.016207,0.044529,0.063431,-0.008839,0.046533,0.017089
73,0.608333,,,,,,,,,,,,,,,,,,,,,,0.669660,0.670988,0.234136,0.215664,-0.006696,0.044939,0.049176,,,,,,,,0.004946,0.043773,0.066937,-0.016210,0.044521,0.063426,-0.008828,0.046521,0.017089
74,0.616667,,,,,,,,,,,,,,,,,,,,,,0.669502,0.671140,0.234161,0.215653,-0.006697,0.044943,0.049180,,,,,,,,0.004940,0.043788,0.066944,-0.016205,0.044524,0.063428,-0.008833,0.046524,0.017091
75,0.625000,,,,,,,,,,,,,,,,,,,,,,0.669456,0.671178,0.234306,0.215520,-0.006699,0.044951,0.049182,,,,,,,,0.004937,0.043792,0.066945,-0.016208,0.044525,0.063430,-0.008834,0.046545,0.017094
76,0.633333,,,,,,,,,,,,,,,,,,,,,,0.669526,0.671130,0.234233,0.215534,-0.006703,0.044959,0.049183,,,,,,,,0.004936,0.043799,0.066942,-0.016212,0.044537,0.063434,-0.008840,0.046548,0.017095
77,0.641667,,,,,,,,,,,,,,,,,,,,,,0.669626,0.671035,0.234158,0.215600,-0.006702,0.044956,0.049180,,,,,,,,0.004938,0.043791,0.066937,-0.016213,0.044537,0.063432,-0.008837,0.046541,0.017091
78,0.650000,,,,,,,,,,,,,,,,,,,,,,0.669593,0.671049,0.234094,0.215726,-0.006696,0.044943,0.049176,,,,,,,,0.004942,0.043784,0.066934,-0.016207,0.044527,0.063427,-0.008827,0.046517,0.017086
79,0.658333,,,,,,,,,,,,,,,,,,,,,,0.669521,0.671152,0.234249,0.215461,-0.006696,0.044944,0.049177,,,,,,,,0.004946,0.043781,0.066939,-0.016202,0.044517,0.063425,-0.008838,0.046540,0.017092
80,0.666667,,,,,,,,,,,,,,,,,,,,,,0.669650,0.671009,0.234155,0.215610,-0.006703,0.044956,0.049181,,,,,,,,0.004935,0.043794,0.066941,-0.016215,0.044542,0.063431,-0.008839,0.046543,0.017095
81,0.675000,,,,,,,,,,,,,,,,,,,,,,0.669594,0.671045,0.234190,0.215636,-0.006703,0.044954,0.049179,,,,,,,,0.004941,0.043791,0.066942,-0.016219,0.044533,0.063428,-0.008835,0.046538,0.017089
82,0.683333,,,,,,,,,,,,,,,,,,,,,,0.669739,0.670938,0.234208,0.215495,-0.006707,0.044961,0.049180,,,,,,,,0.004937,0.043790,0.066941,-0.016217,0.044542,0.063427,-0.008849,0.046562,0.017097
83,0.691667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004937,0.043786,0.066934,-0.016220,0.044546,0.063432,-0.008841,0.046554,0.017097
84,0.700000,,,,,,,,,,,,,,,,,,,,,,0.669438,0.671192,0.234296,0.215545,-0.006708,0.044964,0.049179,,,,,,,,0.004930,0.043807,0.066941,-0.016220,0.044538,0.063425,-0.008841,0.046551,0.017095
85,0.708333,,,,,,,,,,,,,,,,,,,,,,0.669552,0.671092,0.234188,0.215620,-0.006702,0.044959,0.049178,,,,,,,,0.004938,0.043797,0.066940,-0.016211,0.044540,0.063428,-0.008836,0.046542,0.017088
86,0.716667,,,,,,,,,,,,,,,,,,,,,,0.669599,0.671061,0.234093,0.215673,-0.006702,0.044952,0.049178,,,,,,,,0.004939,0.043791,0.066936,-0.016214,0.044535,0.063429,-0.008838,0.046528,0.017091
87,0.725000,,,,,,,,,,,,,,,,,,,,,,0.669690,0.670998,0.234167,0.215505,-0.006703,0.044952,0.049180,,,,,,,,0.004942,0.043783,0.066940,-0.016211,0.044531,0.063430,-0.008845,0.046547,0.017096
88,0.733333,,,,,,,,,,,,,,,,,,,,,,0.669597,0.671059,0.234158,0.215614,-0.006703,0.044953,0.049183,,,,,,,,0.004936,0.043793,0.066946,-0.016211,0.044535,0.063435,-0.008837,0.046536,0.017089
89,0.741667,,,,,,,,,,,,,,,,,,,,,,0.669762,0.670908,0.234147,0.215584,-0.006706,0.044961,0.049180,,,,,,,,0.004935,0.043791,0.066936,-0.016219,0.044546,0.063431,-0.008844,0.046555,0.017094
90,0.750000,,,,,,,,,,,,,,,,,,,,,,0.669652,0.670999,0.234183,0.215606,-0.006706,0.044959,0.049177,,,,,,,,0.004935,0.043795,0.066936,-0.016220,0.044539,0.063427,-0.008839,0.046545,0.017089
91,0.758333,,,,,,,,,,,,,,,,,,,,,,0.669718,0.670941,0.234104,0.215666,-0.006704,0.044955,0.049178,,,,,,,,0.004938,0.043789,0.066941,-0.016214,0.044541,0.063427,-0.008840,0.046538,0.017090
92,0.766667,,,,,,,,,,,,,,,,,,,,,,0.669694,0.670958,0.234160,0.215627,-0.006704,0.044960,0.049177,,,,,,,,0.004938,0.043795,0.066936,-0.016219,0.044543,0.063428,-0.008838,0.046549,0.017090
93,0.775000,,,,,,,,,,,,,,,,,,,,,,0.669587,0.671055,0.234224,0.215585,-0.006706,0.044962,0.049176,,,,,,,,0.004933,0.043800,0.066937,-0.016218,0.044541,0.063427,-0.008840,0.046551,0.017087
94,0.783333,,,,,,,,,,,,,,,,,,,,,,0.669585,0.671072,0.234185,0.215585,-0.006704,0.044964,0.049174,,,,,,,,0.004940,0.043801,0.066938,-0.016215,0.044544,0.063425,-0.008840,0.046550,0.017079
95,0.791667,,,,,,,,,,,,,,,,,,,,,,0.669518,0.671121,0.234182,0.215644,-0.006703,0.044953,0.049175,,,,,,,,0.004934,0.043793,0.066939,-0.016213,0.044531,0.063423,-0.008837,0.046532,0.017087
96,0.800000,,,,,,,,,,,,,,,,,,,,,,0.669372,0.671254,0.234270,0.215585,-0.006706,0.044956,0.049181,,,,,,,,0.004929,0.043804,0.066946,-0.016215,0.044531,0.063431,-0.008840,0.046542,0.017093
97,0.808333,,,,,,,,,,,,,,,,,,,,,,0.669302,0.671328,0.234301,0.215539,-0.006707,0.044958,0.049182,,,,,,,,0.004926,0.043806,0.066944,-0.016210,0.044530,0.063431,-0.008841,0.046543,0.017091
98,0.816667,,,,,,,,,,,,,,,,,,,,,,0.669384,0.671250,0.234202,0.215635,-0.006702,0.044955,0.049175,,,,,,,,0.004940,0.043801,0.066936,-0.016215,0.044533,0.063425,-0.008833,0.046531,0.017082
99,0.825000,,,,,,,,,,,,,,,,,,,,,,0.669843,0.670838,0.233978,0.215735,-0.006702,0.044955,0.049177,,,,,,,,0.004944,0.043785,0.066937,-0.016218,0.044550,0.063437,-0.008839,0.046537,0.017083
100,0.833333,,,,,,,,,,,,,,,,,,,,,,0.669762,0.670909,0.234082,0.215651,-0.006704,0.044957,0.049180,,,,,,,,0.004939,0.043791,0.066940,-0.016216,0.044541,0.063431,-0.008840,0.046544,0.017093
101,0.841667,,,,,,,,,,,,,,,,,,,,,,0.669647,0.671012,0.234162,0.215601,-0.006709,0.044967,0.049180,,,,,,,,0.004930,0.043805,0.066941,-0.016221,0.044550,0.063429,-0.008847,0.046556,0.017093
102,0.850000,,,,,,,,,,,,,,,,,,,,,,0.669669,0.671016,0.234126,0.215559,-0.006706,0.044959,0.049178,,,,,,,,0.004939,0.043792,0.066938,-0.016213,0.044538,0.063429,-0.008846,0.046545,0.017086
103,0.858333,,,,,,,,,,,,,,,,,,,,,,0.669654,0.671015,0.234117,0.215619,-0.006704,0.044956,0.049178,,,,,,,,0.004939,0.043792,0.066943,-0.016214,0.044539,0.063425,-0.008842,0.046539,0.017088
104,0.866667,,,,,,,,,,,,,,,,,,,,,,0.669500,0.671147,0.234191,0.215605,-0.006707,0.044961,0.049182,,,,,,,,0.004931,0.043806,0.066944,-0.016218,0.044541,0.063433,-0.008842,0.046546,0.017096
105,0.875000,,,,,,,,,,,,,,,,,,,,,,0.669396,0.671247,0.234250,0.215553,-0.006704,0.044957,0.049181,,,,,,,,0.004936,0.043801,0.066943,-0.016212,0.044530,0.063429,-0.008839,0.046541,0.017089
106,0.883333,,,,,,,,,,,,,,,,,,,,,,0.669443,0.671228,0.234268,0.215449,-0.006702,0.044954,0.049177,,,,,,,,0.004941,0.043793,0.066940,-0.016208,0.044526,0.063424,-0.008844,0.046546,0.017087
107,0.891667,,,,,,,,,,,,,,,,,,,,,,0.669591,0.671083,0.234173,0.215542,-0.006702,0.044954,0.049177,,,,,,,,0.004939,0.043791,0.066937,-0.016209,0.044536,0.063426,-0.008840,0.046541,0.017091
108,0.900000,,,,,,,,,,,,,,,,,,,,,,0.669799,0.670873,0.234064,0.215667,-0.006704,0.044962,0.049179,,,,,,,,0.004941,0.043794,0.066941,-0.016219,0.044553,0.063430,-0.008841,0.046548,0.017090
109,0.908333,,,,,,,,,,,,,,,,,,,,,,0.669612,0.671052,0.234196,0.215550,-0.006708,0.044966,0.049181,,,,,,,,0.004933,0.043804,0.066944,-0.016218,0.044542,0.063432,-0.008846,0.046557,0.017090
110,0.916667,,,,,,,,,,,,,,,,,,,,,,0.669785,0.670898,0.234138,0.215553,-0.006706,0.044965,0.049181,,,,,,,,0.004938,0.043791,0.066940,-0.016215,0.044548,0.063434,-0.008845,0.046557,0.017092
111,0.925000,,,,,,,,,,,,,,,,,,,,,,0.669809,0.670874,0.234088,0.215607,-0.006704,0.044958,0.049179,,,,,,,,0.004940,0.043787,0.066939,-0.016214,0.044542,0.063428,-0.008843,0.046544,0.017090
112,0.933333,,,,,,,,,,,,,,,,,,,,,,0.669742,0.670905,0.234076,0.215733,-0.006704,0.044957,0.049177,,,,,,,,0.004938,0.043793,0.066941,-0.016219,0.044546,0.063428,-0.008835,0.046537,0.017084
113,0.941667,,,,,,,,,,,,,,,,,,,,,,0.669579,0.671054,0.234144,0.215702,-0.006700,0.044956,0.049178,,,,,,,,0.004942,0.043797,0.066942,-0.016213,0.044538,0.063428,-0.008831,0.046536,0.017087
114,0.950000,,,,,,,,,,,,,,,,,,,,,,0.669488,0.671139,0.234144,0.215720,-0.006700,0.044954,0.049179,,,,,,,,0.004935,0.043800,0.066944,-0.016209,0.044537,0.063431,-0.008831,0.046529,0.017084
115,0.958333,,,,,,,,,,,,,,,,,,,,,,0.669576,0.671074,0.234112,0.215685,-0.006699,0.044958,0.049178,,,,,,,,0.004942,0.043799,0.066939,-0.016212,0.044543,0.063431,-0.008834,0.046540,0.017085
116,0.966667,,,,,,,,,,,,,,,,,,,,,,0.669664,0.670972,0.234147,0.215689,-0.006699,0.044958,0.049179,,,,,,,,0.004943,0.043792,0.066944,-0.016213,0.044542,0.063428,-0.008830,0.046542,0.017087
117,0.975000,,,,,,,,,,,,,,,,,,,,,,0.669629,0.671013,0.234215,0.215596,-0.006700,0.044956,0.049181,,,,,,,,0.004942,0.043791,0.066944,-0.016213,0.044534,0.063432,-0.008835,0.046547,0.017090
118,0.983333,,,,,,,,,,,,,,,,,,,,,,0.669717,0.670954,0.234080,0.215656,-0.006700,0.044957,0.049181,,,,,,,,0.004944,0.043792,0.066942,-0.016212,0.044544,0.063434,-0.008837,0.046538,0.017091
119,0.991667,,,,,,,,,,,,,,,,,,,,,,0.669667,0.670997,0.234175,0.215573,-0.006698,0.044953,0.049179,,,,,,,,0.004947,0.043786,0.066939,-0.016210,0.044531,0.063427,-0.008834,0.046544,0.017093
120,1.000000,,,,,,,,,,,,,,,,,,,,,,0.669332,0.671298,0.234382,0.215452,-0.006698,0.044955,0.049179,,,,,,,,0.004938,0.043801,0.066945,-0.016205,0.044521,0.063423,-0.008834,0.046548,0.017090
121,1.008333,,,,,,,,,,,,,,,,,,,,,,0.669384,0.671270,0.234307,0.215459,-0.006700,0.044955,0.049183,,,,,,,,0.004942,0.043796,0.066950,-0.016207,0.044529,0.063433,-0.008840,0.046545,0.017094
122,1.016667,,,,,,,,,,,,,,,,,,,,,,0.669654,0.671016,0.234092,0.215644,-0.006700,0.044960,0.049183,,,,,,,,0.004941,0.043798,0.066945,-0.016209,0.044549,0.063434,-0.008837,0.046542,0.017091
123,1.025000,,,,,,,,,,,,,,,,,,,,,,0.669741,0.670919,0.234038,0.215734,-0.006695,0.044955,0.049181,,,,,,,,0.004947,0.043788,0.066945,-0.016205,0.044542,0.063430,-0.008830,0.046532,0.017087
124,1.033333,,,,,,,,,,,,,,,,,,,,,,0.669593,0.671051,0.234135,0.215676,-0.006697,0.044957,0.049180,,,,,,,,0.004940,0.043799,0.066943,-0.016208,0.044539,0.063429,-0.008832,0.046540,0.017090
125,1.041667,,,,,,,,,,,,,,,,,,,,,,0.669328,0.671299,0.234140,0.215722,-0.006699,0.044958,0.049184,,,,,,,,0.004937,0.043815,0.066950,-0.016208,0.044539,0.063432,-0.008831,0.046525,0.017095
126,1.050000,,,,,,,,,,,,,,,,,,,,,,0.669363,0.671264,0.234233,0.215624,-0.006700,0.044961,0.049184,,,,,,,,0.004934,0.043806,0.066947,-0.016208,0.044538,0.063434,-0.008833,0.046547,0.017090
127,1.058333,,,,,,,,,,,,,,,,,,,,,,0.669373,0.671267,0.234268,0.215544,-0.006699,0.044956,0.049182,,,,,,,,0.004941,0.043798,0.066946,-0.016206,0.044527,0.063426,-0.008836,0.046538,0.017095
128,1.066667,,,,,,,,,,,,,,,,,,,,,,0.669576,0.671088,0.234128,0.215622,-0.006696,0.044952,0.049179,,,,,,,,0.004946,0.043790,0.066939,-0.016206,0.044537,0.063431,-0.008832,0.046533,0.017088
129,1.075000,,,,,,,,,,,,,,,,,,,,,,0.669673,0.670991,0.234140,0.215609,-0.006699,0.044955,0.049183,,,,,,,,0.004941,0.043789,0.066949,-0.016211,0.044537,0.063435,-0.008838,0.046544,0.017093
130,1.083333,,,,,,,,,,,,,,,,,,,,,,0.669758,0.670908,0.234044,0.215708,-0.006700,0.044960,0.049186,,,,,,,,0.004942,0.043797,0.066949,-0.016211,0.044552,0.063438,-0.008835,0.046541,0.017095
131,1.091667,,,,,,,,,,,,,,,,,,,,,,0.669583,0.671074,0.234115,0.215660,-0.006698,0.044954,0.049186,,,,,,,,0.004941,0.043794,0.066948,-0.016205,0.044532,0.063435,-0.008834,0.046533,0.017095
132,1.100000,,,,,,,,,,,,,,,,,,,,,,0.669506,0.671143,0.234179,0.215616,-0.006699,0.044961,0.049185,,,,,,,,0.004940,0.043806,0.066950,-0.016210,0.044544,0.063432,-0.008836,0.046547,0.017095
133,1.108333,,,,,,,,,,,,,,,,,,,,,,0.669658,0.671020,0.234127,0.215581,-0.006700,0.044967,0.049184,,,,,,,,0.004943,0.043801,0.066944,-0.016208,0.044550,0.063434,-0.008841,0.046555,0.017093
134,1.116667,,,,,,,,,,,,,,,,,,,,,,0.669386,0.671287,0.234283,0.215425,-0.006700,0.044966,0.049184,,,,,,,,0.004938,0.043812,0.066949,-0.016201,0.044532,0.063432,-0.008842,0.046557,0.017093
135,1.125000,,,,,,,,,,,,,,,,,,,,,,0.669436,0.671228,0.234302,0.215432,-0.006697,0.044959,0.049183,,,,,,,,0.004944,0.043794,0.066946,-0.016202,0.044530,0.063433,-0.008835,0.046550,0.017090
136,1.133333,,,,,,,,,,,,,,,,,,,,,,0.669491,0.671166,0.234249,0.215513,-0.006702,0.044961,0.049186,,,,,,,,0.004936,0.043802,0.066953,-0.016212,0.044538,0.063433,-0.008843,0.046550,0.017097
137,1.141667,,,,,,,,,,,,,,,,,,,,,,0.669656,0.671011,0.234115,0.215628,-0.006704,0.044967,0.049188,,,,,,,,0.004941,0.043804,0.066948,-0.016217,0.044555,0.063442,-0.008839,0.046552,0.017099
138,1.150000,,,,,,,,,,,,,,,,,,,,,,0.669673,0.670997,0.234090,0.215646,-0.006703,0.044967,0.049188,,,,,,,,0.004940,0.043803,0.066951,-0.016214,0.044549,0.063441,-0.008840,0.046549,0.017093
139,1.158333,,,,,,,,,,,,,,,,,,,,,,0.669421,0.671225,0.234272,0.215521,-0.006701,0.044963,0.049187,,,,,,,,0.004936,0.043806,0.066950,-0.016207,0.044531,0.063436,-0.008836,0.046551,0.017098
140,1.166667,,,,,,,,,,,,,,,,,,,,,,0.669600,0.671062,0.234135,0.215621,-0.006699,0.044959,0.049187,,,,,,,,0.004945,0.043794,0.066948,-0.016210,0.044545,0.063439,-0.008835,0.046539,0.017096
141,1.175000,,,,,,,,,,,,,,,,,,,,,,0.669610,0.671042,0.234110,0.215681,-0.006699,0.044965,0.049187,,,,,,,,0.004939,0.043808,0.066953,-0.016208,0.044550,0.063435,-0.008834,0.046548,0.017094
142,1.183333,,,,,,,,,,,,,,,,,,,,,,0.669646,0.670994,0.234113,0.215713,-0.006702,0.044966,0.049189,,,,,,,,0.004935,0.043802,0.066951,-0.016214,0.044551,0.063439,-0.008835,0.046546,0.017100
143,1.191667,,,,,,,,,,,,,,,,,,,,,,0.669496,0.671155,0.234250,0.215529,-0.006704,0.044969,0.049190,,,,,,,,0.004936,0.043812,0.066954,-0.016212,0.044542,0.063438,-0.008844,0.046563,0.017102
144,1.200000,,,,,,,,,,,,,,,,,,,,,,0.669700,0.670961,0.234081,0.215683,-0.006702,0.044967,0.049188,,,,,,,,0.004942,0.043800,0.066949,-0.016216,0.044558,0.063438,-0.008836,0.046543,0.017097
145,1.208333,,,,,,,,,,,,,,,,,,,,,,0.669810,0.670857,0.234048,0.215703,-0.006702,0.044968,0.049190,,,,,,,,0.004942,0.043799,0.066956,-0.016214,0.044555,0.063439,-0.008840,0.046555,0.017099
146,1.216667,,,,,,,,,,,,,,,,,,,,,,0.669632,0.671033,0.234163,0.215584,-0.006701,0.044965,0.049189,,,,,,,,0.004940,0.043801,0.066952,-0.016209,0.044541,0.063437,-0.008839,0.046551,0.017098
147,1.225000,,,,,,,,,,,,,,,,,,,,,,0.669544,0.671115,0.234093,0.215676,-0.006699,0.044960,0.049188,,,,,,,,0.004943,0.043804,0.066950,-0.016210,0.044545,0.063437,-0.008834,0.046532,0.017099
148,1.233333,,,,,,,,,,,,,,,,,,,,,,0.669453,0.671210,0.234224,0.215519,-0.006699,0.044962,0.049187,,,,,,,,0.004942,0.043805,0.066950,-0.016204,0.044535,0.063433,-0.008839,0.046556,0.017099
149,1.241667,,,,,,,,,,,,,,,,,,,,,,0.669637,0.671057,0.234192,0.215461,-0.006701,0.044966,0.049187,,,,,,,,0.004945,0.043798,0.066947,-0.016210,0.044547,0.063440,-0.008844,0.046561,0.017098
150,1.250000,,,,,,,,,,,,,,,,,,,,,,0.669696,0.670975,0.234122,0.215609,-0.006702,0.044967,0.049190,,,,,,,,0.004938,0.043804,0.066954,-0.016213,0.044552,0.063442,-0.008837,0.046551,0.017101
151,1.258333,,,,,,,,,,,,,,,,,,,,,,0.669587,0.671062,0.234159,0.215637,-0.006703,0.044970,0.049193,,,,,,,,0.004937,0.043811,0.066961,-0.016211,0.044551,0.063438,-0.008840,0.046554,0.017105
