,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right:FKA-Unlabeled 1045,stick_right:FKA-Unlabeled 1045,stick_right:FKA-Unlabeled 1045,stick_right:Marker1,stick_right:Marker1,stick_right:Marker1,stick_right:Marker2,stick_right:Marker2,stick_right:Marker2,stick_right:Marker3,stick_right:Marker3,stick_right:Marker3,stick_right:Marker4,stick_right:Marker4,stick_right:Marker4,tracker:tracking_marker_0,tracker:tracking_marker_0,tracker:tracking_marker_0
,,"F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","1EEA0C95C75F11EAC8808BD7B5C0B781","1EEA0C95C75F11EAC8808BD7B5C0B781","1EEA0C95C75F11EAC8808BD7B5C0B781","C6F50","C6F50","C6F50","C6E40","C6E40","C6E40","C6DB0","C6DB0","C6DB0","C6E30","C6E30","C6E30","FCA3F9BFC75E11EAC8808BD7B5C0B781","FCA3F9BFC75E11EAC8808BD7B5C0B781","FCA3F9BFC75E11EAC8808BD7B5C0B781"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
268,2.233333,0.009593,0.000159,-0.063155,-0.997958,0.009217,0.011765,0.031645,,,,,,,0.011420,-0.032216,0.025819,0.005056,0.018839,0.072199,0.009515,0.059575,0.013094,0.124223,0.022265,0.040814
269,2.241667,0.009638,0.000094,-0.063205,-0.997954,0.009211,0.011780,0.031639,,,,,,,0.011417,-0.032200,0.025815,0.005053,0.018853,0.072202,0.009501,0.059594,0.013071,0.124220,0.022278,0.040812
270,2.250000,0.009610,0.000118,-0.063171,-0.997957,0.009212,0.011771,0.031641,,,,,,,0.011415,-0.032212,0.025816,0.005053,0.018843,0.072198,0.009506,0.059583,0.013083,0.124221,0.022266,0.040811
271,2.258333,0.009616,0.000098,-0.063155,-0.997957,0.009214,0.011765,0.031637,,,,,,,0.011416,-0.032216,0.025813,0.005058,0.018839,0.072195,0.009510,0.059577,0.013078,0.124223,0.022260,0.040806
272,2.266667,0.009634,0.000056,-0.063164,-0.997957,0.009210,0.011772,0.031634,,,,,,,0.011412,-0.032210,0.025811,0.005056,0.018846,0.072195,0.009503,0.059586,0.013070,0.124221,0.022263,0.040804
273,2.275000,0.009642,0.000007,-0.063189,-0.997955,0.009207,0.011770,0.031635,,,,,,,0.011410,-0.032216,0.025814,0.005057,0.018844,0.072195,0.009495,0.059587,0.013070,0.124221,0.022257,0.040799
274,2.283333,0.009652,-0.000003,-0.063165,-0.997956,0.009216,0.011773,0.031632,,,,,,,0.011418,-0.032208,0.025812,0.005068,0.018847,0.072193,0.009508,0.059588,0.013065,0.124230,0.022260,0.040792
275,2.291667,0.009691,-0.000069,-0.063184,-0.997955,0.009217,0.011775,0.031628,,,,,,,0.011419,-0.032210,0.025812,0.005073,0.018851,0.072190,0.009503,0.059591,0.013054,0.124236,0.022257,0.040784
276,2.300000,0.009647,-0.000043,-0.063169,-0.997956,0.009219,0.011773,0.031633,,,,,,,0.011420,-0.032209,0.025813,0.005074,0.018847,0.072193,0.009508,0.059587,0.013069,0.124235,0.022250,0.040781
277,2.308333,0.009684,-0.000099,-0.063163,-0.997956,0.009211,0.011793,0.031632,,,,,,,0.011411,-0.032190,0.025816,0.005069,0.018868,0.072197,0.009499,0.059611,0.013057,0.124230,0.022268,0.040786
