Format Version,1.22,Take Name,Take 2020-07-16 stick_right_downward_calib,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,18 Jan 1970 09:24:14 +0900,Total Frames in Take,3417,Total Exported Frames,2180,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right
,,"F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
2441,20.341667,0.233427,-0.687422,-0.276169,-0.629837,0.003343,0.002879,0.104323
2442,20.350000,0.233533,-0.687558,-0.275981,-0.629731,0.003342,0.002905,0.104320
2443,20.358333,0.233621,-0.687449,-0.276020,-0.629800,0.003338,0.002929,0.104329
2444,20.366667,0.233737,-0.687515,-0.275899,-0.629738,0.003326,0.002949,0.104325
2445,20.375000,0.233804,-0.687077,-0.276182,-0.630067,0.003317,0.002973,0.104346
2446,20.383333,0.233568,-0.686855,-0.276248,-0.630368,0.003303,0.002977,0.104361
2447,20.391667,0.233838,-0.686781,-0.276309,-0.630321,0.003274,0.002987,0.104357
2448,20.400000,0.234332,-0.687315,-0.275965,-0.629706,0.003223,0.002974,0.104319
2449,20.408333,0.234032,-0.687271,-0.275760,-0.629956,0.003180,0.002934,0.104322
2450,20.416667,0.234034,-0.687132,-0.275683,-0.630140,0.003136,0.002919,0.104320
2451,20.425000,0.234104,-0.686794,-0.275868,-0.630402,0.003078,0.002894,0.104322
2452,20.433333,0.233736,-0.686227,-0.276024,-0.631087,0.003018,0.002857,0.104337
2453,20.441667,0.233673,-0.686292,-0.275794,-0.631140,0.002968,0.002835,0.104327
2454,20.450000,0.233671,-0.686194,-0.275671,-0.631302,0.002915,0.002805,0.104322
2455,20.458333,0.233586,-0.685760,-0.275879,-0.631713,0.002872,0.002803,0.104337
2456,20.466667,0.233656,-0.685916,-0.275620,-0.631631,0.002817,0.002781,0.104321
2457,20.475000,0.233583,-0.685874,-0.275459,-0.631774,0.002770,0.002763,0.104317
2458,20.483333,0.233670,-0.685674,-0.275494,-0.631944,0.002728,0.002769,0.104317
2459,20.491667,0.233569,-0.685722,-0.275236,-0.632041,0.002687,0.002760,0.104312
2460,20.500000,0.232821,-0.684145,-0.275918,-0.633727,0.002615,0.002718,0.104365
2461,20.508333,0.231366,-0.681370,-0.277304,-0.636637,0.002533,0.002669,0.104472
2462,20.516667,0.233435,-0.685385,-0.274957,-0.632578,0.002566,0.002767,0.104314
2463,20.525000,0.233256,-0.685204,-0.274844,-0.632888,0.002544,0.002778,0.104327
2464,20.533333,0.233452,-0.685335,-0.274560,-0.632797,0.002513,0.002790,0.104317
2465,20.541667,0.233660,-0.685021,-0.274775,-0.632968,0.002489,0.002828,0.104328
2466,20.550000,0.233859,-0.684813,-0.274868,-0.633079,0.002462,0.002864,0.104335
2467,20.558333,0.233870,-0.685141,-0.274387,-0.632929,0.002423,0.002859,0.104319
2468,20.566667,0.234165,-0.685144,-0.274269,-0.632867,0.002382,0.002889,0.104311
2469,20.575000,0.234035,-0.684729,-0.274275,-0.633362,0.002345,0.002922,0.104330
2470,20.583333,0.233342,-0.683436,-0.274629,-0.634859,0.002254,0.002882,0.104372
2471,20.591667,0.231992,-0.680663,-0.275972,-0.637744,0.002155,0.002849,0.104477
2472,20.600000,0.233934,-0.684309,-0.273694,-0.634104,0.002154,0.002938,0.104334
2473,20.608333,0.234053,-0.684462,-0.273291,-0.634069,0.002087,0.002937,0.104316
2474,20.616667,0.233730,-0.683965,-0.273310,-0.634716,0.002039,0.002950,0.104338
2475,20.625000,0.233952,-0.684239,-0.272914,-0.634509,0.001970,0.002949,0.104314
2476,20.633333,0.233380,-0.682846,-0.273497,-0.635968,0.001870,0.002908,0.104351
2477,20.641667,0.232146,-0.680158,-0.274842,-0.638714,0.001766,0.002844,0.104446
2478,20.650000,0.233874,-0.683721,-0.272663,-0.635204,0.001782,0.002914,0.104313
2479,20.658333,0.233727,-0.683514,-0.272537,-0.635535,0.001712,0.002881,0.104311
2480,20.666667,0.233771,-0.683251,-0.272537,-0.635801,0.001646,0.002860,0.104309
2481,20.675000,0.233591,-0.683134,-0.272402,-0.636050,0.001582,0.002833,0.104306
2482,20.683333,0.233074,-0.682727,-0.272365,-0.636693,0.001522,0.002797,0.104321
2483,20.691667,0.232714,-0.682801,-0.271967,-0.636915,0.001451,0.002740,0.104309
2484,20.700000,0.232464,-0.682164,-0.272258,-0.637565,0.001388,0.002714,0.104330
2485,20.708333,0.231768,-0.680961,-0.272707,-0.638910,0.001286,0.002627,0.104359
2486,20.716667,0.230578,-0.678834,-0.273647,-0.641198,0.001182,0.002531,0.104426
2487,20.725000,0.232393,-0.682498,-0.271568,-0.637527,0.001201,0.002601,0.104278
2488,20.733333,0.232329,-0.682594,-0.271306,-0.637559,0.001155,0.002564,0.104265
2489,20.741667,0.232271,-0.682377,-0.271344,-0.637796,0.001115,0.002533,0.104268
2490,20.750000,0.232094,-0.681865,-0.271639,-0.638283,0.001096,0.002538,0.104288
2491,20.758333,0.231894,-0.681848,-0.271438,-0.638459,0.001067,0.002510,0.104285
2492,20.766667,0.231851,-0.681907,-0.271225,-0.638502,0.001037,0.002492,0.104275
2493,20.775000,0.231693,-0.681440,-0.271427,-0.638972,0.001013,0.002490,0.104293
2494,20.783333,0.231607,-0.681573,-0.271180,-0.638966,0.000984,0.002476,0.104283
2495,20.791667,0.231311,-0.681358,-0.271146,-0.639317,0.000965,0.002476,0.104292
2496,20.800000,0.231330,-0.681789,-0.270680,-0.639049,0.000928,0.002437,0.104267
2497,20.808333,0.231153,-0.681288,-0.270916,-0.639547,0.000916,0.002439,0.104289
2498,20.816667,0.231121,-0.681553,-0.270732,-0.639354,0.000895,0.002421,0.104277
2499,20.825000,0.231228,-0.681769,-0.270555,-0.639159,0.000877,0.002414,0.104263
2500,20.833333,0.231118,-0.681626,-0.270577,-0.639342,0.000871,0.002416,0.104269
2501,20.841667,0.230966,-0.681393,-0.270703,-0.639592,0.000868,0.002415,0.104282
2502,20.850000,0.231137,-0.681868,-0.270412,-0.639147,0.000855,0.002406,0.104254
2503,20.858333,0.230974,-0.681793,-0.270362,-0.639307,0.000851,0.002392,0.104257
2504,20.866667,0.230875,-0.681316,-0.270679,-0.639717,0.000850,0.002401,0.104279
2505,20.875000,0.230632,-0.681411,-0.270506,-0.639777,0.000842,0.002379,0.104277
2506,20.883333,0.230669,-0.681524,-0.270398,-0.639689,0.000833,0.002372,0.104267
2507,20.891667,0.230578,-0.681713,-0.270197,-0.639605,0.000827,0.002356,0.104257
2508,20.900000,0.230451,-0.681393,-0.270395,-0.639908,0.000827,0.002353,0.104271
2509,20.908333,0.230291,-0.681178,-0.270519,-0.640143,0.000828,0.002348,0.104282
2510,20.916667,0.229685,-0.680004,-0.271165,-0.641334,0.000797,0.002305,0.104319
2511,20.925000,0.227363,-0.676010,-0.273219,-0.645499,0.000729,0.002198,0.104471
2512,20.933333,0.227368,-0.675794,-0.273425,-0.645635,0.000738,0.002205,0.104478
2513,20.941667,0.228019,-0.677416,-0.272489,-0.644100,0.000775,0.002222,0.104418
2514,20.950000,0.230013,-0.681860,-0.270068,-0.639707,0.000868,0.002308,0.104258
2515,20.958333,0.229393,-0.680353,-0.270978,-0.641147,0.000853,0.002280,0.104313
2516,20.966667,0.227999,-0.677201,-0.272897,-0.644160,0.000830,0.002250,0.104440
2517,20.975000,0.229924,-0.681671,-0.270372,-0.639812,0.000926,0.002322,0.104281
2518,20.983333,0.230249,-0.682066,-0.270253,-0.639323,0.000943,0.002343,0.104260
2519,20.991667,0.230283,-0.681690,-0.270599,-0.639566,0.000965,0.002368,0.104280
2520,21.000000,0.230179,-0.681665,-0.270640,-0.639613,0.000987,0.002382,0.104288
2521,21.008333,0.230112,-0.681627,-0.270644,-0.639675,0.001002,0.002384,0.104294
2522,21.016667,0.229929,-0.681554,-0.270707,-0.639793,0.001023,0.002397,0.104304
2523,21.025000,0.229976,-0.681503,-0.270767,-0.639805,0.001041,0.002412,0.104308
2524,21.033333,0.230022,-0.682236,-0.270239,-0.639229,0.001044,0.002390,0.104277
2525,21.041667,0.229876,-0.682116,-0.270332,-0.639372,0.001060,0.002391,0.104288
2526,21.050000,0.229835,-0.682080,-0.270363,-0.639411,0.001082,0.002409,0.104292
2527,21.058333,0.229666,-0.682157,-0.270285,-0.639422,0.001106,0.002418,0.104297
2528,21.066667,0.229798,-0.682386,-0.270220,-0.639159,0.001117,0.002417,0.104287
2529,21.075000,0.229805,-0.682292,-0.270356,-0.639199,0.001146,0.002442,0.104295
2530,21.083333,0.230048,-0.682645,-0.270222,-0.638791,0.001157,0.002442,0.104275
2531,21.091667,0.229963,-0.682528,-0.270351,-0.638893,0.001173,0.002444,0.104284
2532,21.100000,0.230070,-0.682664,-0.270318,-0.638721,0.001187,0.002453,0.104279
2533,21.108333,0.229548,-0.681114,-0.271314,-0.640141,0.001178,0.002445,0.104338
2534,21.116667,0.228068,-0.678380,-0.272795,-0.642937,0.001148,0.002386,0.104450
2535,21.125000,0.230111,-0.682381,-0.270738,-0.638832,0.001221,0.002475,0.104298
2536,21.133333,0.230190,-0.682523,-0.270676,-0.638678,0.001226,0.002467,0.104290
2537,21.141667,0.230012,-0.682705,-0.270466,-0.638636,0.001234,0.002446,0.104287
2538,21.150000,0.230000,-0.682730,-0.270488,-0.638605,0.001243,0.002449,0.104287
2539,21.158333,0.229880,-0.682399,-0.270805,-0.638867,0.001262,0.002477,0.104309
2540,21.166667,0.229919,-0.682656,-0.270517,-0.638701,0.001263,0.002461,0.104297
2541,21.175000,0.230070,-0.683039,-0.270306,-0.638326,0.001269,0.002469,0.104279
2542,21.183333,0.230198,-0.682942,-0.270417,-0.638337,0.001284,0.002499,0.104283
2543,21.191667,0.230011,-0.682910,-0.270387,-0.638451,0.001302,0.002517,0.104293
2544,21.200000,0.230078,-0.683180,-0.270173,-0.638229,0.001310,0.002525,0.104283
2545,21.208333,0.230102,-0.683173,-0.270149,-0.638237,0.001318,0.002540,0.104286
2546,21.216667,0.229919,-0.682880,-0.270260,-0.638570,0.001329,0.002555,0.104306
2547,21.225000,0.230116,-0.683184,-0.270052,-0.638262,0.001326,0.002566,0.104290
2548,21.233333,0.229950,-0.682880,-0.270217,-0.638577,0.001337,0.002585,0.104310
2549,21.241667,0.229959,-0.683092,-0.270039,-0.638423,0.001333,0.002586,0.104301
2550,21.250000,0.230172,-0.683071,-0.270106,-0.638340,0.001328,0.002609,0.104298
2551,21.258333,0.229473,-0.681953,-0.270651,-0.639554,0.001289,0.002566,0.104341
2552,21.266667,0.228363,-0.679249,-0.272167,-0.642181,0.001230,0.002532,0.104439
2553,21.275000,0.229834,-0.682890,-0.269922,-0.638733,0.001286,0.002598,0.104309
2554,21.283333,0.229738,-0.682649,-0.269948,-0.639014,0.001261,0.002591,0.104317
2555,21.291667,0.229788,-0.682847,-0.269755,-0.638866,0.001228,0.002581,0.104301
2556,21.300000,0.229761,-0.682465,-0.269915,-0.639216,0.001192,0.002579,0.104311
2557,21.308333,0.229654,-0.682577,-0.269609,-0.639264,0.001147,0.002540,0.104298
2558,21.316667,0.229709,-0.682555,-0.269530,-0.639302,0.001099,0.002516,0.104289
2559,21.325000,0.229353,-0.682326,-0.269459,-0.639703,0.001059,0.002491,0.104296
2560,21.333333,0.229180,-0.682193,-0.269398,-0.639933,0.001022,0.002486,0.104297
2561,21.341667,0.229252,-0.682551,-0.268984,-0.639699,0.000968,0.002443,0.104271
2562,21.350000,0.229191,-0.682374,-0.268945,-0.639926,0.000925,0.002425,0.104270
2563,21.358333,0.228841,-0.681992,-0.269050,-0.640414,0.000894,0.002422,0.104284
2564,21.366667,0.228759,-0.682234,-0.268742,-0.640315,0.000853,0.002400,0.104266
2565,21.375000,0.228710,-0.681933,-0.268817,-0.640622,0.000814,0.002389,0.104273
2566,21.383333,0.228455,-0.681703,-0.268723,-0.640997,0.000772,0.002357,0.104278
2567,21.391667,0.228241,-0.681809,-0.268420,-0.641087,0.000728,0.002316,0.104269
2568,21.400000,0.228252,-0.681902,-0.268261,-0.641051,0.000680,0.002293,0.104254
2569,21.408333,0.228010,-0.681660,-0.268294,-0.641381,0.000640,0.002277,0.104259
2570,21.416667,0.227604,-0.681480,-0.268143,-0.641779,0.000601,0.002246,0.104267
2571,21.425000,0.227541,-0.681003,-0.268281,-0.642250,0.000563,0.002250,0.104279
2572,21.433333,0.227432,-0.680975,-0.268076,-0.642404,0.000514,0.002223,0.104271
2573,21.441667,0.227277,-0.681084,-0.267881,-0.642425,0.000470,0.002198,0.104261
2574,21.450000,0.227145,-0.680795,-0.267923,-0.642760,0.000438,0.002187,0.104271
2575,21.458333,0.226766,-0.680660,-0.267723,-0.643120,0.000408,0.002161,0.104277
2576,21.466667,0.226786,-0.680840,-0.267556,-0.642992,0.000387,0.002164,0.104264
2577,21.475000,0.226647,-0.680676,-0.267538,-0.643222,0.000372,0.002162,0.104270
2578,21.483333,0.226369,-0.680555,-0.267463,-0.643479,0.000360,0.002152,0.104277
2579,21.491667,0.226334,-0.680789,-0.267232,-0.643340,0.000347,0.002144,0.104264
2580,21.500000,0.226219,-0.680983,-0.266963,-0.643287,0.000332,0.002126,0.104254
2581,21.508333,0.226100,-0.680749,-0.267041,-0.643544,0.000325,0.002125,0.104264
2582,21.516667,0.226038,-0.680900,-0.266799,-0.643507,0.000310,0.002106,0.104255
2583,21.525000,0.226097,-0.680666,-0.266985,-0.643656,0.000305,0.002121,0.104263
2584,21.533333,0.226043,-0.680929,-0.266747,-0.643496,0.000297,0.002107,0.104251
2585,21.541667,0.226177,-0.680389,-0.267219,-0.643824,0.000302,0.002134,0.104274
2586,21.550000,0.226183,-0.680578,-0.267124,-0.643661,0.000300,0.002130,0.104267
2587,21.558333,0.226181,-0.680818,-0.266932,-0.643488,0.000296,0.002119,0.104256
2588,21.566667,0.226062,-0.680301,-0.267275,-0.643933,0.000304,0.002133,0.104281
2589,21.575000,0.226035,-0.680002,-0.267485,-0.644172,0.000304,0.002138,0.104295
2590,21.583333,0.226048,-0.680340,-0.267279,-0.643896,0.000291,0.002127,0.104278
2591,21.591667,0.225978,-0.680299,-0.267232,-0.643984,0.000277,0.002120,0.104277
2592,21.600000,0.225851,-0.680514,-0.266934,-0.643925,0.000253,0.002094,0.104262
2593,21.608333,0.225642,-0.680420,-0.266903,-0.644110,0.000233,0.002077,0.104266
2594,21.616667,0.225770,-0.680570,-0.266790,-0.643952,0.000207,0.002070,0.104251
2595,21.625000,0.225214,-0.680315,-0.266670,-0.644466,0.000189,0.002034,0.104268
2596,21.633333,0.225281,-0.680812,-0.266241,-0.644096,0.000161,0.002004,0.104238
2597,21.641667,0.225181,-0.680354,-0.266508,-0.644504,0.000155,0.002021,0.104258
2598,21.650000,0.225133,-0.680382,-0.266330,-0.644565,0.000141,0.002014,0.104251
2599,21.658333,0.225082,-0.680399,-0.266306,-0.644575,0.000133,0.002016,0.104249
2600,21.666667,0.224902,-0.680095,-0.266449,-0.644899,0.000126,0.002012,0.104266
2601,21.675000,0.224790,-0.679714,-0.266566,-0.645292,0.000118,0.002011,0.104280
2602,21.683333,0.225018,-0.680262,-0.266189,-0.644790,0.000093,0.001986,0.104248
2603,21.691667,0.224852,-0.680173,-0.266245,-0.644919,0.000087,0.001993,0.104254
2604,21.700000,0.224660,-0.679870,-0.266375,-0.645251,0.000080,0.001985,0.104268
2605,21.708333,0.224573,-0.680235,-0.266018,-0.645043,0.000063,0.001956,0.104250
2606,21.716667,0.224417,-0.679926,-0.266250,-0.645328,0.000057,0.001955,0.104262
2607,21.725000,0.224297,-0.680072,-0.266041,-0.645302,0.000040,0.001921,0.104253
2608,21.733333,0.224408,-0.680150,-0.266010,-0.645194,0.000021,0.001899,0.104239
2609,21.741667,0.224320,-0.680105,-0.265968,-0.645290,0.000007,0.001877,0.104236
2610,21.750000,0.224127,-0.679836,-0.266139,-0.645570,-0.000001,0.001859,0.104248
2611,21.758333,0.224258,-0.679885,-0.266222,-0.645439,-0.000010,0.001853,0.104241
2612,21.766667,0.224058,-0.680014,-0.266083,-0.645430,-0.000014,0.001831,0.104235
2613,21.775000,0.223901,-0.679934,-0.266121,-0.645553,-0.000019,0.001813,0.104238
2614,21.783333,0.224000,-0.680124,-0.266077,-0.645336,-0.000035,0.001787,0.104223
2615,21.791667,0.223763,-0.679959,-0.266146,-0.645564,-0.000033,0.001771,0.104233
2616,21.800000,0.223765,-0.679668,-0.266301,-0.645805,-0.000035,0.001756,0.104242
2617,21.808333,0.223869,-0.679959,-0.266238,-0.645489,-0.000033,0.001758,0.104226
2618,21.816667,0.223653,-0.679723,-0.266410,-0.645742,-0.000024,0.001755,0.104240
2619,21.825000,0.223501,-0.679965,-0.266193,-0.645629,-0.000020,0.001728,0.104232
2620,21.833333,0.223476,-0.679714,-0.266476,-0.645784,-0.000010,0.001727,0.104245
2621,21.841667,0.223680,-0.680145,-0.266265,-0.645348,0.000006,0.001736,0.104223
2622,21.850000,0.223691,-0.680568,-0.266024,-0.644997,0.000023,0.001723,0.104208
2623,21.858333,0.223625,-0.680110,-0.266466,-0.645320,0.000053,0.001743,0.104233
2624,21.866667,0.223251,-0.679907,-0.266532,-0.645636,0.000088,0.001737,0.104253
2625,21.875000,0.223382,-0.679912,-0.266721,-0.645507,0.000123,0.001759,0.104257
2626,21.883333,0.223336,-0.680344,-0.266578,-0.645128,0.000150,0.001756,0.104246
2627,21.891667,0.223376,-0.680340,-0.266682,-0.645075,0.000180,0.001762,0.104250
2628,21.900000,0.223396,-0.680578,-0.266525,-0.644881,0.000205,0.001754,0.104242
2629,21.908333,0.223382,-0.680248,-0.266822,-0.645112,0.000236,0.001762,0.104262
2630,21.916667,0.223382,-0.680642,-0.266712,-0.644741,0.000264,0.001769,0.104250
2631,21.925000,0.223456,-0.680912,-0.266570,-0.644490,0.000285,0.001759,0.104239
2632,21.933333,0.222859,-0.679523,-0.267469,-0.645788,0.000293,0.001748,0.104296
2633,21.941667,0.221622,-0.676735,-0.269118,-0.648452,0.000266,0.001703,0.104400
2634,21.950000,0.223597,-0.680992,-0.266873,-0.644230,0.000360,0.001783,0.104245
2635,21.958333,0.223492,-0.680718,-0.267066,-0.644477,0.000384,0.001779,0.104262
2636,21.966667,0.223484,-0.680951,-0.266930,-0.644289,0.000403,0.001772,0.104255
2637,21.975000,0.223647,-0.680753,-0.267237,-0.644315,0.000425,0.001791,0.104265
2638,21.983333,0.223483,-0.680949,-0.267178,-0.644189,0.000449,0.001804,0.104263
2639,21.991667,0.223485,-0.681250,-0.266928,-0.643974,0.000459,0.001790,0.104251
2640,22.000000,0.223582,-0.681317,-0.266965,-0.643854,0.000475,0.001806,0.104251
2641,22.008333,0.223653,-0.681195,-0.267160,-0.643878,0.000496,0.001835,0.104259
2642,22.016667,0.223255,-0.680831,-0.267276,-0.644352,0.000518,0.001836,0.104287
2643,22.025000,0.223317,-0.680752,-0.267397,-0.644364,0.000535,0.001857,0.104291
2644,22.033333,0.223104,-0.681245,-0.266963,-0.644097,0.000535,0.001822,0.104274
2645,22.041667,0.223193,-0.680930,-0.267291,-0.644263,0.000541,0.001839,0.104288
2646,22.050000,0.223341,-0.681121,-0.267188,-0.644052,0.000532,0.001830,0.104273
2647,22.058333,0.222942,-0.681140,-0.266974,-0.644259,0.000525,0.001796,0.104275
2648,22.066667,0.223097,-0.681266,-0.266968,-0.644075,0.000503,0.001780,0.104264
2649,22.075000,0.223076,-0.681280,-0.266899,-0.644097,0.000491,0.001773,0.104258
2650,22.083333,0.223124,-0.681219,-0.266920,-0.644135,0.000474,0.001778,0.104256
2651,22.091667,0.223040,-0.680868,-0.267150,-0.644440,0.000466,0.001796,0.104272
2652,22.100000,0.222677,-0.680810,-0.266991,-0.644692,0.000459,0.001797,0.104280
2653,22.108333,0.222889,-0.680851,-0.266826,-0.644645,0.000440,0.001802,0.104272
2654,22.116667,0.223036,-0.680154,-0.267246,-0.645155,0.000428,0.001830,0.104301
2655,22.125000,0.223195,-0.681038,-0.266596,-0.644436,0.000404,0.001829,0.104258
2656,22.133333,0.222998,-0.680772,-0.266636,-0.644769,0.000394,0.001847,0.104275
2657,22.141667,0.222524,-0.679559,-0.267316,-0.645929,0.000360,0.001852,0.104316
2658,22.150000,0.220224,-0.674985,-0.269562,-0.650563,0.000276,0.001763,0.104490
2659,22.158333,0.220902,-0.676497,-0.268751,-0.649097,0.000277,0.001778,0.104430
2660,22.166667,0.223042,-0.680789,-0.266451,-0.644812,0.000336,0.001865,0.104264
2661,22.175000,0.223048,-0.680733,-0.266423,-0.644881,0.000324,0.001844,0.104263
2662,22.183333,0.223093,-0.680988,-0.266289,-0.644651,0.000310,0.001820,0.104248
2663,22.191667,0.222991,-0.680780,-0.266461,-0.644835,0.000307,0.001809,0.104257
2664,22.200000,0.222640,-0.680570,-0.266519,-0.645154,0.000305,0.001778,0.104270
2665,22.208333,0.222791,-0.680803,-0.266388,-0.644910,0.000298,0.001757,0.104251
2666,22.216667,0.222728,-0.680652,-0.266595,-0.645005,0.000307,0.001755,0.104259
2667,22.225000,0.222738,-0.680575,-0.266752,-0.645018,0.000315,0.001742,0.104262
2668,22.233333,0.222708,-0.680945,-0.266583,-0.644709,0.000326,0.001720,0.104246
2669,22.241667,0.222143,-0.679677,-0.267375,-0.645912,0.000321,0.001679,0.104294
2670,22.250000,0.220479,-0.676158,-0.269400,-0.649325,0.000298,0.001612,0.104438
2671,22.258333,0.222180,-0.679224,-0.267895,-0.646160,0.000361,0.001661,0.104315
2672,22.266667,0.220602,-0.676745,-0.269272,-0.648724,0.000321,0.001570,0.104406
2673,22.275000,0.222711,-0.680961,-0.267170,-0.644447,0.000424,0.001669,0.104250
2674,22.283333,0.222164,-0.679998,-0.267756,-0.645409,0.000420,0.001625,0.104286
2675,22.291667,0.220751,-0.676753,-0.269667,-0.648502,0.000381,0.001556,0.104407
2676,22.300000,0.222265,-0.680186,-0.267915,-0.645110,0.000460,0.001615,0.104281
2677,22.308333,0.220804,-0.677438,-0.269373,-0.647890,0.000429,0.001538,0.104386
2678,22.316667,0.222795,-0.681625,-0.267267,-0.643676,0.000503,0.001598,0.104223
2679,22.325000,0.222250,-0.680980,-0.267710,-0.644362,0.000536,0.001595,0.104264
2680,22.333333,0.221803,-0.680062,-0.268246,-0.645262,0.000515,0.001524,0.104292
2681,22.341667,0.219663,-0.675770,-0.270554,-0.649525,0.000445,0.001409,0.104448
2682,22.350000,0.220061,-0.677091,-0.269853,-0.648306,0.000481,0.001410,0.104401
2683,22.358333,0.222080,-0.681525,-0.267545,-0.643914,0.000551,0.001456,0.104231
2684,22.366667,0.221851,-0.681321,-0.267731,-0.644130,0.000566,0.001447,0.104243
2685,22.375000,0.221906,-0.681172,-0.267948,-0.644179,0.000562,0.001423,0.104246
2686,22.383333,0.221916,-0.681564,-0.267700,-0.643864,0.000560,0.001395,0.104225
2687,22.391667,0.221521,-0.681241,-0.267859,-0.644275,0.000579,0.001385,0.104247
2688,22.400000,0.221793,-0.681408,-0.268006,-0.643944,0.000582,0.001387,0.104235
2689,22.408333,0.221718,-0.681164,-0.268261,-0.644122,0.000600,0.001396,0.104250
2690,22.416667,0.221876,-0.681319,-0.268222,-0.643920,0.000608,0.001390,0.104241
2691,22.425000,0.221515,-0.681024,-0.268435,-0.644267,0.000630,0.001393,0.104266
2692,22.433333,0.221584,-0.681260,-0.268273,-0.644061,0.000639,0.001390,0.104254
2693,22.441667,0.221790,-0.681482,-0.268186,-0.643792,0.000639,0.001385,0.104241
2694,22.450000,0.221752,-0.681767,-0.267972,-0.643592,0.000638,0.001373,0.104230
2695,22.458333,0.221690,-0.681222,-0.268372,-0.644024,0.000650,0.001400,0.104257
2696,22.466667,0.221842,-0.681370,-0.268294,-0.643848,0.000640,0.001396,0.104248
2697,22.475000,0.221729,-0.681371,-0.268204,-0.643922,0.000633,0.001393,0.104250
2698,22.483333,0.221981,-0.681307,-0.268267,-0.643877,0.000621,0.001418,0.104247
2699,22.491667,0.222129,-0.681118,-0.268405,-0.643969,0.000607,0.001446,0.104252
2700,22.500000,0.222159,-0.681146,-0.268144,-0.644038,0.000573,0.001436,0.104246
2701,22.508333,0.221847,-0.680430,-0.268332,-0.644823,0.000503,0.001398,0.104261
2702,22.516667,0.220369,-0.677355,-0.269768,-0.647960,0.000406,0.001346,0.104370
2703,22.525000,0.222404,-0.681343,-0.267369,-0.644066,0.000436,0.001458,0.104219
2704,22.533333,0.222684,-0.680859,-0.267607,-0.644383,0.000387,0.001513,0.104231
2705,22.541667,0.222871,-0.681042,-0.267228,-0.644282,0.000321,0.001522,0.104213
2706,22.550000,0.222626,-0.680391,-0.267291,-0.645029,0.000265,0.001541,0.104241
2707,22.558333,0.222454,-0.679573,-0.267479,-0.645871,0.000158,0.001514,0.104256
2708,22.566667,0.220945,-0.675911,-0.269216,-0.649500,0.000039,0.001484,0.104390
2709,22.575000,0.223179,-0.679936,-0.266835,-0.645506,0.000037,0.001588,0.104229
2710,22.583333,0.223270,-0.679477,-0.266914,-0.645924,-0.000031,0.001625,0.104240
2711,22.591667,0.223240,-0.679482,-0.266520,-0.646092,-0.000103,0.001639,0.104232
2712,22.600000,0.223561,-0.679804,-0.265977,-0.645866,-0.000194,0.001643,0.104202
2713,22.608333,0.223602,-0.679225,-0.266032,-0.646439,-0.000277,0.001662,0.104218
2714,22.616667,0.223954,-0.678761,-0.266232,-0.646722,-0.000369,0.001696,0.104224
2715,22.625000,0.224138,-0.678754,-0.265975,-0.646771,-0.000470,0.001686,0.104212
2716,22.633333,0.223984,-0.678601,-0.265524,-0.647170,-0.000561,0.001663,0.104209
2717,22.641667,0.223901,-0.677659,-0.265927,-0.648020,-0.000638,0.001691,0.104242
2718,22.650000,0.223888,-0.677415,-0.265763,-0.648346,-0.000731,0.001688,0.104238
2719,22.658333,0.223966,-0.678061,-0.264911,-0.647993,-0.000834,0.001654,0.104190
2720,22.666667,0.224181,-0.677724,-0.264924,-0.648265,-0.000923,0.001658,0.104185
2721,22.675000,0.224093,-0.677239,-0.264974,-0.648782,-0.001000,0.001639,0.104194
2722,22.683333,0.224064,-0.676786,-0.265149,-0.649193,-0.001064,0.001640,0.104202
2723,22.691667,0.224062,-0.676478,-0.265188,-0.649500,-0.001135,0.001615,0.104202
2724,22.700000,0.223859,-0.676513,-0.264820,-0.649683,-0.001207,0.001556,0.104188
2725,22.708333,0.224054,-0.676542,-0.264720,-0.649626,-0.001272,0.001530,0.104170
2726,22.716667,0.223908,-0.676495,-0.264542,-0.649798,-0.001333,0.001488,0.104161
2727,22.725000,0.223532,-0.675527,-0.265024,-0.650738,-0.001366,0.001470,0.104203
2728,22.733333,0.223246,-0.673802,-0.265803,-0.652305,-0.001398,0.001425,0.104274
2729,22.741667,0.223897,-0.676594,-0.264343,-0.649780,-0.001447,0.001409,0.104129
2730,22.750000,0.223917,-0.676675,-0.264308,-0.649703,-0.001471,0.001377,0.104118
2731,22.758333,0.223855,-0.676395,-0.264515,-0.649932,-0.001480,0.001358,0.104128
2732,22.766667,0.223702,-0.675954,-0.264868,-0.650299,-0.001479,0.001339,0.104150
2733,22.775000,0.224136,-0.676427,-0.264731,-0.649713,-0.001481,0.001332,0.104119
