Format Version,1.22,Take Name,Take 2020-07-16 stick_left_downward_calib,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,18 Jan 1970 09:19:35 +0900,Total Frames in Take,3068,Total Exported Frames,2372,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left
,,"554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
575,4.791667,-0.652861,-0.455903,0.441841,-0.413161,-0.003791,0.004984,0.104484
576,4.800000,-0.652739,-0.455980,0.441863,-0.413244,-0.003771,0.005009,0.104487
577,4.808333,-0.652644,-0.455976,0.442004,-0.413249,-0.003749,0.005033,0.104487
578,4.816667,-0.652686,-0.455851,0.442140,-0.413175,-0.003728,0.005052,0.104491
579,4.825000,-0.652808,-0.455665,0.442283,-0.413033,-0.003706,0.005066,0.104496
580,4.833333,-0.655078,-0.455207,0.439601,-0.412808,-0.003756,0.005014,0.104566
581,4.841667,-0.655746,-0.454853,0.439199,-0.412565,-0.003750,0.005012,0.104585
582,4.850000,-0.653789,-0.454766,0.442372,-0.412377,-0.003652,0.005091,0.104523
583,4.858333,-0.653304,-0.454654,0.443327,-0.412244,-0.003601,0.005124,0.104510
584,4.866667,-0.653244,-0.454629,0.443488,-0.412193,-0.003559,0.005147,0.104513
585,4.875000,-0.655242,-0.454435,0.440775,-0.412147,-0.003586,0.005107,0.104584
586,4.883333,-0.655568,-0.454451,0.440269,-0.412151,-0.003563,0.005113,0.104603
587,4.891667,-0.652361,-0.454185,0.446418,-0.410915,-0.003531,0.005069,0.104409
588,4.900000,-0.651929,-0.455350,0.444607,-0.412273,-0.003386,0.005211,0.104491
589,4.908333,-0.650901,-0.455279,0.446961,-0.411431,-0.003403,0.005120,0.104393
590,4.916667,-0.651546,-0.455869,0.444508,-0.412411,-0.003302,0.005216,0.104498
591,4.925000,-0.651964,-0.455726,0.444057,-0.412396,-0.003255,0.005237,0.104529
592,4.933333,-0.652217,-0.455496,0.444202,-0.412092,-0.003237,0.005219,0.104534
593,4.941667,-0.652250,-0.455537,0.444212,-0.411985,-0.003221,0.005199,0.104536
594,4.950000,-0.652309,-0.455650,0.444058,-0.411933,-0.003206,0.005178,0.104541
595,4.958333,-0.652416,-0.455602,0.444134,-0.411735,-0.003196,0.005153,0.104542
596,4.966667,-0.654134,-0.455502,0.442008,-0.411407,-0.003236,0.005079,0.104573
597,4.975000,-0.652558,-0.455548,0.444507,-0.411166,-0.003162,0.005115,0.104515
598,4.983333,-0.654186,-0.455372,0.442412,-0.411033,-0.003194,0.005059,0.104566
599,4.991667,-0.654625,-0.455442,0.441719,-0.411004,-0.003192,0.005030,0.104583
600,5.000000,-0.654666,-0.455457,0.441745,-0.410892,-0.003177,0.005013,0.104583
601,5.008333,-0.654882,-0.455265,0.441874,-0.410623,-0.003165,0.004991,0.104584
602,5.016667,-0.655154,-0.454987,0.442088,-0.410267,-0.003161,0.004963,0.104583
603,5.025000,-0.653498,-0.454892,0.444942,-0.409928,-0.003096,0.004992,0.104522
604,5.033333,-0.652372,-0.454076,0.448908,-0.408299,-0.003166,0.004855,0.104377
605,5.041667,-0.652262,-0.453835,0.449779,-0.407784,-0.003190,0.004793,0.104342
606,5.050000,-0.652265,-0.453969,0.449624,-0.407800,-0.003182,0.004780,0.104346
607,5.058333,-0.652250,-0.454011,0.449668,-0.407729,-0.003178,0.004761,0.104342
608,5.066667,-0.653163,-0.454624,0.446598,-0.408957,-0.003091,0.004866,0.104470
609,5.075000,-0.653497,-0.454653,0.445939,-0.409110,-0.003064,0.004883,0.104503
610,5.083333,-0.653517,-0.454652,0.445978,-0.409036,-0.003047,0.004884,0.104505
611,5.091667,-0.653310,-0.454883,0.445941,-0.409151,-0.003028,0.004886,0.104504
612,5.100000,-0.654368,-0.454296,0.446095,-0.407942,-0.003163,0.004702,0.104443
613,5.108333,-0.655350,-0.454919,0.443024,-0.409017,-0.003109,0.004776,0.104552
614,5.116667,-0.653620,-0.455242,0.444998,-0.409281,-0.003023,0.004855,0.104521
615,5.125000,-0.653301,-0.455081,0.445802,-0.409096,-0.003013,0.004856,0.104505
616,5.133333,-0.653472,-0.454939,0.445814,-0.408969,-0.003020,0.004846,0.104506
617,5.141667,-0.653471,-0.454984,0.445763,-0.408974,-0.003027,0.004838,0.104505
618,5.150000,-0.653430,-0.455060,0.445695,-0.409031,-0.003035,0.004831,0.104503
619,5.158333,-0.653444,-0.455064,0.445660,-0.409042,-0.003044,0.004826,0.104502
620,5.166667,-0.652561,-0.454404,0.448843,-0.407702,-0.003138,0.004704,0.104371
621,5.175000,-0.653222,-0.454870,0.446455,-0.408745,-0.003082,0.004799,0.104468
622,5.183333,-0.653354,-0.455080,0.445665,-0.409162,-0.003063,0.004837,0.104499
623,5.191667,-0.653311,-0.455133,0.445587,-0.409256,-0.003063,0.004846,0.104500
624,5.200000,-0.653310,-0.455091,0.445606,-0.409285,-0.003069,0.004850,0.104501
625,5.208333,-0.653622,-0.454734,0.445694,-0.409086,-0.003094,0.004844,0.104503
626,5.216667,-0.654155,-0.454081,0.445930,-0.408703,-0.003121,0.004837,0.104507
627,5.225000,-0.654531,-0.453689,0.445978,-0.408484,-0.003145,0.004830,0.104511
628,5.233333,-0.654828,-0.453453,0.445946,-0.408305,-0.003208,0.004784,0.104503
629,5.241667,-0.654598,-0.452216,0.449213,-0.406460,-0.003367,0.004605,0.104369
630,5.250000,-0.656255,-0.451637,0.447139,-0.406718,-0.003360,0.004652,0.104472
631,5.258333,-0.654469,-0.450840,0.451284,-0.405902,-0.003529,0.004527,0.104280
632,5.266667,-0.654949,-0.451184,0.449216,-0.407038,-0.003499,0.004613,0.104358
633,5.275000,-0.657961,-0.450049,0.447573,-0.405243,-0.003556,0.004490,0.104412
634,5.283333,-0.658536,-0.449853,0.447296,-0.404831,-0.003561,0.004473,0.104420
635,5.291667,-0.658478,-0.449859,0.447260,-0.404959,-0.003530,0.004512,0.104431
636,5.300000,-0.659313,-0.450275,0.444468,-0.406210,-0.003416,0.004673,0.104562
637,5.308333,-0.659516,-0.448008,0.448729,-0.403696,-0.003598,0.004508,0.104433
638,5.316667,,,,,,,
639,5.325000,,,,,,,
640,5.333333,,,,,,,
641,5.341667,,,,,,,
642,5.350000,-0.654882,-0.449020,0.454420,-0.403750,-0.003269,0.004721,0.104312
643,5.358333,-0.654263,-0.449417,0.454771,-0.403914,-0.003188,0.004755,0.104310
644,5.366667,-0.653784,-0.449869,0.454849,-0.404100,-0.003092,0.004793,0.104314
645,5.375000,-0.653412,-0.450120,0.455157,-0.404075,-0.003004,0.004821,0.104314
646,5.383333,-0.653051,-0.450247,0.455662,-0.403949,-0.002906,0.004849,0.104312
647,5.391667,-0.652764,-0.450451,0.455927,-0.403886,-0.002789,0.004890,0.104317
648,5.400000,-0.654522,-0.450446,0.453477,-0.403806,-0.002737,0.004869,0.104389
649,5.408333,-0.654561,-0.450790,0.453044,-0.403844,-0.002639,0.004891,0.104407
650,5.416667,-0.653863,-0.451304,0.453453,-0.403942,-0.002517,0.004931,0.104404
651,5.425000,-0.651094,-0.452188,0.456355,-0.404157,-0.002315,0.005027,0.104338
652,5.433333,-0.652249,-0.452444,0.454462,-0.404142,-0.002228,0.005023,0.104394
653,5.441667,-0.652567,-0.452437,0.454342,-0.403770,-0.002132,0.005007,0.104410
654,5.450000,-0.651993,-0.452944,0.454702,-0.403724,-0.001980,0.005037,0.104408
655,5.458333,-0.649311,-0.453663,0.457925,-0.403595,-0.001770,0.005106,0.104336
656,5.466667,-0.650324,-0.453898,0.456482,-0.403335,-0.001662,0.005075,0.104382
657,5.475000,-0.650284,-0.454422,0.456134,-0.403204,-0.001497,0.005085,0.104402
658,5.483333,-0.649933,-0.454765,0.456612,-0.402841,-0.001327,0.005088,0.104404
659,5.491667,-0.649465,-0.455243,0.457064,-0.402544,-0.001128,0.005102,0.104408
660,5.500000,-0.647573,-0.456064,0.458608,-0.402906,-0.001002,0.005088,0.104332
661,5.508333,-0.648428,-0.456108,0.458255,-0.401882,-0.000767,0.005092,0.104393
662,5.516667,-0.648396,-0.456462,0.458502,-0.401249,-0.000538,0.005089,0.104415
663,5.525000,-0.646259,-0.457534,0.460037,-0.401718,-0.000386,0.005081,0.104336
664,5.533333,-0.645418,-0.458024,0.461035,-0.401369,-0.000190,0.005061,0.104312
665,5.541667,-0.644799,-0.458622,0.461689,-0.400928,0.000041,0.005056,0.104306
666,5.550000,-0.644144,-0.459307,0.462285,-0.400510,0.000277,0.005053,0.104299
667,5.558333,-0.643411,-0.460302,0.462459,-0.400346,0.000534,0.005058,0.104299
668,5.566667,-0.642625,-0.461050,0.463207,-0.399883,0.000768,0.005025,0.104286
669,5.575000,-0.641686,-0.461968,0.463927,-0.399494,0.001017,0.004999,0.104274
670,5.583333,-0.643005,-0.462513,0.461176,-0.399928,0.001316,0.005011,0.104430
671,5.591667,-0.642935,-0.463030,0.461084,-0.399549,0.001571,0.004979,0.104466
672,5.600000,-0.641895,-0.464054,0.461933,-0.399053,0.001859,0.004964,0.104440
673,5.608333,-0.641256,-0.464864,0.462502,-0.398476,0.002136,0.004938,0.104429
674,5.616667,-0.640923,-0.465373,0.463028,-0.397808,0.002406,0.004898,0.104437
675,5.625000,-0.640428,-0.465910,0.463727,-0.397162,0.002688,0.004867,0.104439
676,5.633333,-0.639451,-0.466728,0.464835,-0.396480,0.003001,0.004863,0.104413
677,5.641667,-0.638713,-0.467489,0.465587,-0.395890,0.003315,0.004860,0.104405
678,5.650000,-0.637930,-0.468292,0.466284,-0.395383,0.003626,0.004856,0.104400
679,5.658333,-0.637401,-0.469017,0.466675,-0.394914,0.003938,0.004853,0.104410
680,5.666667,-0.635751,-0.470261,0.468037,-0.394484,0.004282,0.004874,0.104366
681,5.675000,-0.634546,-0.471261,0.469089,-0.393979,0.004620,0.004884,0.104343
682,5.683333,-0.633606,-0.472241,0.469744,-0.393538,0.004960,0.004900,0.104333
683,5.691667,-0.632217,-0.473414,0.470789,-0.393114,0.005306,0.004909,0.104304
684,5.700000,-0.631024,-0.474375,0.471903,-0.392537,0.005636,0.004894,0.104275
685,5.708333,-0.630255,-0.475228,0.472543,-0.391970,0.005970,0.004878,0.104265
686,5.716667,-0.628884,-0.476383,0.473724,-0.391345,0.006306,0.004860,0.104221
687,5.725000,-0.627932,-0.477644,0.474058,-0.390931,0.006641,0.004838,0.104209
688,5.733333,-0.626820,-0.478982,0.474511,-0.390529,0.006962,0.004797,0.104181
689,5.741667,-0.625227,-0.480841,0.474888,-0.390339,0.007307,0.004779,0.104138
690,5.750000,-0.624312,-0.482504,0.474527,-0.390191,0.007650,0.004762,0.104125
691,5.758333,-0.624616,-0.484121,0.472666,-0.389959,0.008032,0.004785,0.104140
692,5.766667,-0.622854,-0.485412,0.474089,-0.389445,0.008318,0.004709,0.104084
693,5.775000,-0.622356,-0.486509,0.473984,-0.389000,0.008622,0.004669,0.104076
694,5.783333,-0.621877,-0.487489,0.474229,-0.388241,0.008946,0.004628,0.104043
695,5.791667,-0.622104,-0.488039,0.474097,-0.387346,0.009246,0.004566,0.104043
696,5.800000,-0.623342,-0.488604,0.472543,-0.386542,0.009586,0.004550,0.104076
697,5.808333,-0.623484,-0.489397,0.472261,-0.385651,0.009900,0.004490,0.104058
698,5.816667,-0.622325,-0.490450,0.473285,-0.384932,0.010184,0.004392,0.104009
699,5.825000,-0.621600,-0.491982,0.472922,-0.384593,0.010517,0.004357,0.103986
700,5.833333,-0.621194,-0.493186,0.472717,-0.383957,0.010833,0.004300,0.103958
701,5.841667,-0.620882,-0.494659,0.471830,-0.383660,0.011181,0.004279,0.103953
702,5.850000,-0.620801,-0.496016,0.470698,-0.383430,0.011539,0.004283,0.103962
703,5.858333,-0.613606,-0.497508,0.478980,-0.382821,0.011778,0.004176,0.103720
704,5.866667,-0.610720,-0.498928,0.481502,-0.382425,0.012097,0.004141,0.103626
705,5.875000,-0.609596,-0.500510,0.481411,-0.382265,0.012459,0.004148,0.103599
706,5.883333,-0.607830,-0.502365,0.481774,-0.382186,0.012818,0.004150,0.103546
707,5.891667,-0.606172,-0.504101,0.482153,-0.382055,0.013177,0.004157,0.103492
708,5.900000,-0.604426,-0.505733,0.482838,-0.381801,0.013536,0.004180,0.103433
709,5.908333,-0.603119,-0.507308,0.482925,-0.381667,0.013910,0.004209,0.103395
710,5.916667,-0.602042,-0.508909,0.482639,-0.381597,0.014301,0.004268,0.103373
711,5.925000,-0.600666,-0.510302,0.483051,-0.381384,0.014693,0.004324,0.103331
712,5.933333,-0.600081,-0.511634,0.482608,-0.381081,0.015138,0.004461,0.103290
713,5.941667,-0.597261,-0.513435,0.484139,-0.381146,0.015501,0.004530,0.103208
714,5.950000,-0.593823,-0.514733,0.487621,-0.380328,0.015815,0.004505,0.103037
715,5.958333,-0.591282,-0.516631,0.488712,-0.380314,0.016194,0.004571,0.102945
716,5.966667,-0.590117,-0.519396,0.486162,-0.381622,0.016675,0.004799,0.102989
717,5.975000,-0.590283,-0.520681,0.485126,-0.380933,0.017221,0.004921,0.102954
718,5.983333,-0.589185,-0.522271,0.484951,-0.380679,0.017656,0.005072,0.102891
719,5.991667,-0.581300,-0.525181,0.490052,-0.382260,0.017847,0.005161,0.102691
720,6.000000,-0.578305,-0.526775,0.492263,-0.381770,0.018150,0.005210,0.102558
721,6.008333,-0.576954,-0.527942,0.492812,-0.381495,0.018593,0.005354,0.102455
722,6.016667,-0.574755,-0.529477,0.493131,-0.382274,0.019141,0.005548,0.102408
723,6.025000,-0.573606,-0.530346,0.494403,-0.381150,0.019495,0.005597,0.102310
724,6.033333,-0.571799,-0.531558,0.495631,-0.380582,0.019830,0.005634,0.102236
725,6.041667,-0.572104,-0.533181,0.493262,-0.380930,0.020368,0.005843,0.102270
726,6.050000,-0.569962,-0.534561,0.494355,-0.380791,0.020765,0.005912,0.102190
727,6.058333,-0.568184,-0.535685,0.495674,-0.380152,0.021197,0.006025,0.102070
728,6.066667,-0.566317,-0.537190,0.496215,-0.380108,0.021664,0.006198,0.101995
729,6.075000,-0.564377,-0.538379,0.497425,-0.379731,0.022073,0.006293,0.101903
730,6.083333,-0.561711,-0.539211,0.500234,-0.378811,0.022453,0.006347,0.101744
731,6.091667,-0.561482,-0.539832,0.500541,-0.377860,0.022957,0.006479,0.101672
732,6.100000,-0.560479,-0.540391,0.501716,-0.376991,0.023417,0.006586,0.101590
733,6.108333,-0.559297,-0.541030,0.503006,-0.376109,0.023842,0.006671,0.101495
734,6.116667,-0.557904,-0.541730,0.504453,-0.375231,0.024251,0.006736,0.101390
735,6.125000,-0.556324,-0.542551,0.505789,-0.374591,0.024685,0.006804,0.101302
736,6.133333,-0.554703,-0.543500,0.507192,-0.373724,0.025097,0.006850,0.101196
737,6.141667,-0.553544,-0.544340,0.508335,-0.372665,0.025518,0.006881,0.101100
738,6.150000,-0.552278,-0.544851,0.509962,-0.371572,0.025933,0.006905,0.100993
739,6.158333,-0.551624,-0.544963,0.511598,-0.370127,0.026357,0.006938,0.100889
740,6.166667,-0.550366,-0.545260,0.513564,-0.368836,0.026780,0.006973,0.100774
741,6.175000,-0.548952,-0.546006,0.514997,-0.367842,0.027206,0.007014,0.100656
742,6.183333,-0.547470,-0.547165,0.515922,-0.367030,0.027649,0.007063,0.100546
743,6.191667,-0.545610,-0.548593,0.516850,-0.366365,0.028080,0.007098,0.100425
744,6.200000,-0.543937,-0.549880,0.517726,-0.365683,0.028513,0.007127,0.100315
745,6.208333,-0.542465,-0.550930,0.518803,-0.364762,0.028944,0.007156,0.100197
746,6.216667,-0.541019,-0.551819,0.520019,-0.363833,0.029367,0.007185,0.100083
747,6.225000,-0.539539,-0.552888,0.521054,-0.362925,0.029795,0.007207,0.099963
748,6.233333,-0.538016,-0.554063,0.521992,-0.362046,0.030216,0.007219,0.099844
749,6.241667,-0.536636,-0.555151,0.522905,-0.361110,0.030638,0.007231,0.099727
750,6.250000,-0.535469,-0.555922,0.524012,-0.360050,0.031049,0.007238,0.099610
751,6.258333,-0.534452,-0.556409,0.525348,-0.358859,0.031457,0.007247,0.099492
752,6.266667,-0.533454,-0.556781,0.526812,-0.357618,0.031878,0.007276,0.099370
753,6.275000,-0.532479,-0.557056,0.528366,-0.356349,0.032293,0.007312,0.099245
754,6.283333,-0.531462,-0.557285,0.530008,-0.355068,0.032725,0.007369,0.099113
755,6.291667,-0.530407,-0.557507,0.531659,-0.353827,0.033159,0.007430,0.098978
756,6.300000,-0.529160,-0.558125,0.532992,-0.352711,0.033592,0.007481,0.098842
757,6.308333,-0.527671,-0.558985,0.534173,-0.351793,0.034022,0.007526,0.098704
758,6.316667,-0.526218,-0.559914,0.535228,-0.350887,0.034456,0.007573,0.098568
759,6.325000,-0.524794,-0.560768,0.536333,-0.349967,0.034885,0.007617,0.098429
760,6.333333,-0.523406,-0.561538,0.537518,-0.348994,0.035317,0.007662,0.098285
761,6.341667,-0.522040,-0.562302,0.538689,-0.348002,0.035744,0.007697,0.098144
762,6.350000,-0.520679,-0.563065,0.539863,-0.346985,0.036176,0.007738,0.097999
763,6.358333,-0.519282,-0.563859,0.541008,-0.346007,0.036611,0.007783,0.097849
764,6.366667,-0.517893,-0.564724,0.542091,-0.344980,0.037053,0.007833,0.097693
765,6.375000,-0.516230,-0.565844,0.543077,-0.344084,0.037504,0.007885,0.097534
766,6.383333,-0.514389,-0.567292,0.543788,-0.343334,0.037961,0.007944,0.097372
767,6.391667,-0.512396,-0.568805,0.544495,-0.342690,0.038419,0.008011,0.097204
768,6.400000,-0.510366,-0.570358,0.545168,-0.342068,0.038886,0.008091,0.097032
769,6.408333,-0.508252,-0.571980,0.545818,-0.341470,0.039349,0.008176,0.096857
770,6.416667,-0.506076,-0.573647,0.546446,-0.340900,0.039814,0.008262,0.096679
771,6.425000,-0.503432,-0.575452,0.547287,-0.340423,0.040278,0.008368,0.096484
772,6.433333,-0.501060,-0.577207,0.547928,-0.339920,0.040738,0.008459,0.096299
773,6.441667,-0.498797,-0.578962,0.548454,-0.339415,0.041207,0.008556,0.096116
774,6.450000,-0.496472,-0.580743,0.548958,-0.338967,0.041683,0.008671,0.095929
775,6.458333,-0.494030,-0.582617,0.549449,-0.338522,0.042156,0.008786,0.095737
776,6.466667,-0.490803,-0.584510,0.550609,-0.338068,0.042614,0.008886,0.095521
777,6.475000,-0.488420,-0.586351,0.551090,-0.337547,0.043099,0.008993,0.095322
778,6.483333,-0.486634,-0.587891,0.551497,-0.336782,0.043588,0.009086,0.095137
779,6.491667,-0.485102,-0.588956,0.552361,-0.335714,0.044064,0.009155,0.094950
780,6.500000,-0.483863,-0.589661,0.553471,-0.334435,0.044539,0.009203,0.094763
781,6.508333,-0.482769,-0.590280,0.554575,-0.333091,0.045007,0.009244,0.094573
782,6.516667,-0.481616,-0.590946,0.555650,-0.331787,0.045474,0.009284,0.094383
783,6.525000,-0.480270,-0.591739,0.556700,-0.330563,0.045946,0.009340,0.094187
784,6.533333,-0.478672,-0.592794,0.557576,-0.329510,0.046418,0.009410,0.093983
785,6.541667,-0.476195,-0.595092,0.557954,-0.328317,0.046856,0.009439,0.093832
786,6.550000,-0.474665,-0.596968,0.557809,-0.327371,0.047269,0.009483,0.093697
787,6.558333,-0.472856,-0.597673,0.558949,-0.326755,0.047671,0.009543,0.093552
788,6.566667,-0.470586,-0.599110,0.559697,-0.326122,0.048131,0.009666,0.093332
789,6.575000,-0.467661,-0.602080,0.559361,-0.325436,0.048647,0.009824,0.093040
790,6.583333,-0.465258,-0.603418,0.560204,-0.324952,0.049068,0.009894,0.092849
791,6.591667,-0.463163,-0.604646,0.561074,-0.324159,0.049507,0.009970,0.092641
792,6.600000,-0.461281,-0.605745,0.562025,-0.323142,0.049954,0.010037,0.092420
793,6.608333,-0.459596,-0.606625,0.563125,-0.321976,0.050402,0.010110,0.092196
794,6.616667,-0.457849,-0.607573,0.564164,-0.320856,0.050851,0.010181,0.091967
795,6.625000,-0.456025,-0.608666,0.565067,-0.319791,0.051299,0.010249,0.091730
796,6.633333,-0.454055,-0.609949,0.565831,-0.318796,0.051745,0.010323,0.091497
797,6.641667,-0.452113,-0.611264,0.566504,-0.317842,0.052187,0.010398,0.091263
798,6.650000,-0.450062,-0.612587,0.567226,-0.316916,0.052631,0.010482,0.091030
799,6.658333,-0.448054,-0.613876,0.567940,-0.315988,0.053070,0.010561,0.090792
800,6.666667,-0.446244,-0.614959,0.568748,-0.314989,0.053504,0.010630,0.090558
801,6.675000,-0.444403,-0.615941,0.569722,-0.313911,0.053939,0.010703,0.090313
802,6.683333,-0.442480,-0.617030,0.570602,-0.312888,0.054372,0.010795,0.090065
803,6.691667,-0.440443,-0.618235,0.571381,-0.311961,0.054809,0.010905,0.089814
804,6.700000,-0.438347,-0.619409,0.572229,-0.311028,0.055245,0.011023,0.089559
805,6.708333,-0.436308,-0.620440,0.573159,-0.310127,0.055676,0.011146,0.089304
806,6.716667,-0.434426,-0.621218,0.574254,-0.309182,0.056103,0.011285,0.089049
807,6.725000,-0.432627,-0.621872,0.575418,-0.308224,0.056513,0.011421,0.088803
808,6.733333,-0.430667,-0.622675,0.576499,-0.307327,0.056923,0.011568,0.088552
809,6.741667,-0.428657,-0.623487,0.577566,-0.306489,0.057335,0.011719,0.088297
810,6.750000,-0.426793,-0.624210,0.578647,-0.305578,0.057744,0.011867,0.088046
811,6.758333,-0.424991,-0.624847,0.579762,-0.304673,0.058143,0.011997,0.087799
812,6.766667,-0.423293,-0.625505,0.580806,-0.303695,0.058543,0.012115,0.087546
813,6.775000,-0.421702,-0.626082,0.581902,-0.302620,0.058929,0.012198,0.087301
814,6.783333,-0.420178,-0.626533,0.583104,-0.301492,0.059313,0.012283,0.087056
815,6.791667,-0.418671,-0.626939,0.584301,-0.300424,0.059688,0.012372,0.086805
816,6.800000,-0.417216,-0.627369,0.585445,-0.299321,0.060058,0.012471,0.086557
817,6.808333,-0.415677,-0.627846,0.586521,-0.298353,0.060420,0.012576,0.086313
818,6.816667,-0.414059,-0.628394,0.587540,-0.297445,0.060775,0.012684,0.086077
819,6.825000,-0.412399,-0.629138,0.588330,-0.296615,0.061119,0.012791,0.085842
820,6.833333,-0.410618,-0.630201,0.588761,-0.295973,0.061446,0.012896,0.085616
821,6.841667,-0.408707,-0.631495,0.588961,-0.295461,0.061771,0.013001,0.085395
822,6.850000,-0.406960,-0.632685,0.589193,-0.294865,0.062090,0.013096,0.085179
823,6.858333,-0.405341,-0.633559,0.589705,-0.294194,0.062399,0.013181,0.084966
824,6.866667,-0.403920,-0.634207,0.590364,-0.293430,0.062703,0.013257,0.084755
825,6.875000,-0.402668,-0.634550,0.591283,-0.292558,0.063002,0.013333,0.084543
826,6.883333,-0.401535,-0.634751,0.592290,-0.291641,0.063297,0.013422,0.084335
827,6.891667,-0.400303,-0.635111,0.593130,-0.290841,0.063584,0.013521,0.084122
828,6.900000,-0.398927,-0.635589,0.593870,-0.290177,0.063855,0.013620,0.083915
829,6.908333,-0.397545,-0.636070,0.594607,-0.289508,0.064116,0.013730,0.083717
830,6.916667,-0.396247,-0.636474,0.595320,-0.288935,0.064361,0.013849,0.083525
831,6.925000,-0.394900,-0.637039,0.595828,-0.288486,0.064600,0.013970,0.083341
832,6.933333,-0.393396,-0.637909,0.596060,-0.288140,0.064837,0.014092,0.083155
833,6.941667,-0.391739,-0.639044,0.596078,-0.287845,0.065066,0.014207,0.082976
834,6.950000,-0.390064,-0.640296,0.595960,-0.287581,0.065286,0.014319,0.082801
835,6.958333,-0.388316,-0.641567,0.595827,-0.287390,0.065501,0.014430,0.082623
836,6.966667,-0.386492,-0.642952,0.595589,-0.287247,0.065717,0.014538,0.082448
837,6.975000,-0.384751,-0.644359,0.595278,-0.287076,0.065923,0.014634,0.082281
838,6.983333,-0.383253,-0.645454,0.595182,-0.286819,0.066122,0.014720,0.082125
839,6.991667,-0.381930,-0.646248,0.595325,-0.286498,0.066319,0.014814,0.081969
840,7.000000,-0.380785,-0.646798,0.595638,-0.286131,0.066501,0.014906,0.081820
841,7.008333,-0.379835,-0.647182,0.596028,-0.285712,0.066680,0.015001,0.081678
842,7.016667,-0.378888,-0.647550,0.596418,-0.285321,0.066854,0.015095,0.081538
843,7.025000,-0.377798,-0.648155,0.596580,-0.285056,0.067016,0.015182,0.081406
844,7.033333,-0.376583,-0.648982,0.596542,-0.284861,0.067172,0.015271,0.081274
845,7.041667,-0.375384,-0.649908,0.596378,-0.284673,0.067323,0.015357,0.081140
846,7.050000,-0.374115,-0.650874,0.596207,-0.284495,0.067464,0.015431,0.081014
847,7.058333,-0.372896,-0.651924,0.595877,-0.284385,0.067595,0.015502,0.080897
848,7.066667,-0.371674,-0.652966,0.595525,-0.284329,0.067723,0.015581,0.080786
849,7.075000,-0.370546,-0.653897,0.595243,-0.284255,0.067847,0.015657,0.080679
850,7.083333,-0.369467,-0.654816,0.594932,-0.284193,0.067964,0.015728,0.080581
851,7.091667,-0.368407,-0.655791,0.594515,-0.284194,0.068071,0.015787,0.080494
852,7.100000,-0.367501,-0.656658,0.594141,-0.284147,0.068170,0.015846,0.080411
853,7.108333,-0.366694,-0.657336,0.593931,-0.284062,0.068265,0.015902,0.080336
854,7.116667,-0.366109,-0.657812,0.593837,-0.283910,0.068349,0.015937,0.080268
855,7.125000,-0.365642,-0.658195,0.593786,-0.283730,0.068426,0.015958,0.080207
856,7.133333,-0.365267,-0.658582,0.593692,-0.283513,0.068485,0.015957,0.080157
857,7.141667,-0.365095,-0.658798,0.593687,-0.283245,0.068528,0.015932,0.080121
858,7.150000,-0.365131,-0.658787,0.593823,-0.282937,0.068561,0.015901,0.080093
859,7.158333,-0.365135,-0.658786,0.593914,-0.282742,0.068585,0.015882,0.080074
860,7.166667,-0.365062,-0.659006,0.593738,-0.282696,0.068596,0.015868,0.080063
861,7.175000,-0.364881,-0.659386,0.593396,-0.282761,0.068593,0.015860,0.080062
862,7.183333,-0.364640,-0.659910,0.592892,-0.282907,0.068583,0.015867,0.080065
863,7.191667,-0.364505,-0.660338,0.592416,-0.283078,0.068560,0.015867,0.080081
864,7.200000,-0.364360,-0.660706,0.591987,-0.283302,0.068530,0.015868,0.080107
865,7.208333,-0.364336,-0.661048,0.591526,-0.283498,0.068490,0.015864,0.080138
866,7.216667,-0.364476,-0.661260,0.591126,-0.283659,0.068437,0.015838,0.080183
867,7.225000,-0.364807,-0.661295,0.590815,-0.283800,0.068375,0.015789,0.080242
868,7.233333,-0.365439,-0.661146,0.590564,-0.283858,0.068297,0.015702,0.080317
869,7.241667,-0.366251,-0.660904,0.590334,-0.283853,0.068204,0.015586,0.080403
870,7.250000,-0.367104,-0.660732,0.589979,-0.283888,0.068102,0.015450,0.080501
871,7.258333,-0.368151,-0.660409,0.589704,-0.283856,0.067984,0.015299,0.080611
872,7.266667,-0.369333,-0.659986,0.589457,-0.283816,0.067854,0.015139,0.080730
873,7.275000,-0.370635,-0.659507,0.589198,-0.283770,0.067712,0.014971,0.080859
874,7.283333,-0.371903,-0.659130,0.588797,-0.283820,0.067557,0.014807,0.080994
875,7.291667,-0.373045,-0.658949,0.588185,-0.284011,0.067391,0.014651,0.081134
